GEO.display-label,HC03_VC48,HC03_VC49,HC03_VC50,HC03_VC51,HC03_VC56,HC03_VC64,HC03_VC69,HC03_VC70
"Census Tract 2412, Cook County, Illinois",98.4,74.9,6.9,0,9.2,0,7.4,1.6
"Census Tract 2413, Cook County, Illinois",99.5,76.6,12.9,0,1.8,0,8.1,0.5
"Census Tract 2414, Cook County, Illinois",93,70.3,13.5,0,6.9,0,2.3,7
"Census Tract 2415, Cook County, Illinois",97.2,84.3,2.8,0,4.8,0,5.3,2.8
"Census Tract 2416, Cook County, Illinois",96.9,77.8,3.8,0,9.2,0,6,3.1
"Census Tract 2420, Cook County, Illinois",95.1,63.1,13,0,1.9,0,17.1,4.9
"Census Tract 2421, Cook County, Illinois",96.7,81.2,3.1,0.3,2.3,0,9.8,3.3
"Census Tract 2422, Cook County, Illinois",98.2,85.4,5.4,0.7,2.9,0,3.7,1.8
"Census Tract 2423, Cook County, Illinois",98.5,87.7,3.6,0.9,2.1,0,4.3,1.5
"Census Tract 2424, Cook County, Illinois",98.9,88.6,1.9,0,4.1,0,4.4,1.1
"Census Tract 2425, Cook County, Illinois",95.5,75.4,3.3,0,2.4,0,14.4,4.5
"Census Tract 2426, Cook County, Illinois",95.8,59.9,14.6,1.4,2.3,0,17.6,4.2
"Census Tract 2427, Cook County, Illinois",94.3,48.4,27.9,0,0.4,0,17.6,5.7
"Census Tract 2428, Cook County, Illinois",100,87.7,0.3,0,3.2,0,8.8,0
"Census Tract 2429, Cook County, Illinois",94.2,70.3,5.6,0,2.1,0,16.1,5.8
"Census Tract 2430, Cook County, Illinois",100,87.2,0,0,2.1,0,10.7,0
"Census Tract 2431, Cook County, Illinois",99.8,70,7.8,0.7,1.3,0,20,0.2
"Census Tract 2432, Cook County, Illinois",96.8,81.4,1.1,0,1.7,0,12.6,3.2
"Census Tract 2433, Cook County, Illinois",99.5,82.6,3.4,1.2,5.1,0,7.3,0.5
"Census Tract 2434, Cook County, Illinois",98.1,69.8,6.3,0.5,6.1,0,15.4,1.9
"Census Tract 2435, Cook County, Illinois",96.9,75.9,12.3,0,8.3,0,0.6,3.1
"Census Tract 2502, Cook County, Illinois",99.7,16.8,62.4,0,0.8,0,19.7,0.3
"Census Tract 2503, Cook County, Illinois",98.7,5,72.5,0,1.5,0.5,19.2,1.3
"Census Tract 2504, Cook County, Illinois",98.2,3.6,81,0,0.2,0,13.5,1.8
"Census Tract 2505, Cook County, Illinois",97.2,52.1,34.2,0,2.8,0,8.2,2.8
"Census Tract 2506, Cook County, Illinois",99.5,2.2,91.6,0,0,0,5.8,0.5
"Census Tract 2507, Cook County, Illinois",100,0.4,96.5,0,0.3,0,2.7,0
"Census Tract 2508, Cook County, Illinois",99,6.2,76.8,0,1.7,0,14.3,1
"Census Tract 2510, Cook County, Illinois",100,11.6,87.1,0,0,0,1.2,0
"Census Tract 2511, Cook County, Illinois",98.4,3.3,86.6,0,0.4,0,8.1,1.6
"Census Tract 2512, Cook County, Illinois",99.6,3.2,93.2,2.3,0,0,1,0.4
"Census Tract 2513, Cook County, Illinois",99.6,3.7,92.6,0,0,0,3.3,0.4
"Census Tract 2514, Cook County, Illinois",99.8,4.2,94.7,0.2,0.3,0,0.4,0.2
"Census Tract 2515, Cook County, Illinois",99.2,3.7,93.6,0,0,0,1.9,0.8
"Census Tract 2516, Cook County, Illinois",97.6,2.3,90.9,0.4,0,0,4,2.4
"Census Tract 2517, Cook County, Illinois",100,4.3,79.4,1.3,0.7,2,12.3,0
"Census Tract 2518, Cook County, Illinois",100,0.7,98.8,0.5,0,0,0,0
"Census Tract 2519, Cook County, Illinois",100,1.4,95.6,0.6,0,0,2.5,0
"Census Tract 2520, Cook County, Illinois",99.9,3.9,96.1,0,0,0,0,0.1
"Census Tract 2521.01, Cook County, Illinois",97.4,1.1,92.6,0,0,0,3.8,2.6
"Census Tract 2521.02, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 2522.01, Cook County, Illinois",99.7,3.7,95.9,0,0,0,0,0.3
"Census Tract 2522.02, Cook County, Illinois",99.5,1.4,98.1,0,0,0,0,0.5
"Census Tract 2601, Cook County, Illinois",99.2,8.2,91,0,0,0,0,0.8
"Census Tract 2602, Cook County, Illinois",100,2.2,97.8,0,0,0,0,0
"Census Tract 2603, Cook County, Illinois",98.8,1.8,93.8,0,0,0,3.2,1.2
"Census Tract 2604, Cook County, Illinois",100,0.9,99,0,0.1,0,0.1,0
"Census Tract 2605, Cook County, Illinois",100,0.4,96.3,0,0.1,0,3.3,0
"Census Tract 2606, Cook County, Illinois",100,3.3,95.8,0,1,0,0,0
"Census Tract 2607, Cook County, Illinois",99.3,1.2,89.3,0.3,0.8,0,7.7,0.7
"Census Tract 2608, Cook County, Illinois",100,0.6,99.2,0,0.2,0,0,0
"Census Tract 2609, Cook County, Illinois",100,4.8,94.3,0.9,0,0,0,0
"Census Tract 2610, Cook County, Illinois",100,0,99.6,0,0,0,0.4,0
"Census Tract 2705, Cook County, Illinois",97.8,4.6,92.4,0.8,0,0,0,2.2
"Census Tract 2712, Cook County, Illinois",98.9,0.9,97,0,0,0,1,1.1
"Census Tract 2713, Cook County, Illinois",100,0.8,98.9,0,0,0,0.3,0
"Census Tract 2714, Cook County, Illinois",100,3.5,96.5,0,0,0,0,0
"Census Tract 2715, Cook County, Illinois",97.9,1.6,96.3,0,0,0,0,2.1
"Census Tract 2718, Cook County, Illinois",100,0.9,99.1,0,0,0,0,0
"Census Tract 2801, Cook County, Illinois",99.5,82.5,3.9,0.3,11.7,0,1.1,0.5
"Census Tract 2804, Cook County, Illinois",99.4,4.2,93,0,1.9,0,0.3,0.6
"Census Tract 2808, Cook County, Illinois",98.2,11.8,85.2,0,0,0,1.3,1.8
"Census Tract 2809, Cook County, Illinois",97.3,8,85.7,0,0.5,0,3.2,2.7
"Census Tract 2819, Cook County, Illinois",96.7,49.9,6.6,0,40.2,0,0,3.3
"Census Tract 2827, Cook County, Illinois",98.4,38.6,48.3,0,6.4,0,5.1,1.6
"Census Tract 2828, Cook County, Illinois",97.1,52.3,20.1,0,15.3,0,9.4,2.9
"Census Tract 2831, Cook County, Illinois",97.8,28.7,45,0,23,0.4,0.7,2.2
"Census Tract 2832, Cook County, Illinois",97,39.4,38.9,1,16.5,0,1.1,3
"Census Tract 2838, Cook County, Illinois",97.3,30.9,49,0,14.9,0,2.6,2.7
"Census Tract 2909, Cook County, Illinois",98.7,1,97.8,0,0,0,0,1.3
"Census Tract 2912, Cook County, Illinois",99.9,1.2,98.7,0,0,0,0,0.1
"Census Tract 2916, Cook County, Illinois",100,36.4,20.8,0,0.4,0,42.4,0
"Census Tract 2922, Cook County, Illinois",99.2,5.2,93.8,0.3,0,0,0,0.8
"Census Tract 2924, Cook County, Illinois",99.7,7.5,92.2,0,0,0,0,0.3
"Census Tract 2925, Cook County, Illinois",100,1.5,98,0,0,0,0.4,0
"Census Tract 3005, Cook County, Illinois",99.2,66.8,3.9,0,0.6,0,27.8,0.8
"Census Tract 3006, Cook County, Illinois",98.3,59.1,12.7,0.5,0.1,0,26,1.7
"Census Tract 3007, Cook County, Illinois",99.8,70.8,0.9,0.9,0,0,27.2,0.2
"Census Tract 3008, Cook County, Illinois",99.4,63.8,0.4,0,0,0,35.2,0.6
"Census Tract 3009, Cook County, Illinois",98,74.1,2.4,0.3,0,0,21.3,2
"Census Tract 3011, Cook County, Illinois",99.8,58.4,3,1,0,0,37.4,0.2
"Census Tract 3012, Cook County, Illinois",99.4,59,7.6,3.8,1.6,0,27.3,0.6
"Census Tract 3016, Cook County, Illinois",99.4,71.9,2,0,0,0,25.5,0.6
"Census Tract 3017.01, Cook County, Illinois",100,89.6,0.1,0,0,0,10.4,0
"Census Tract 3017.02, Cook County, Illinois",100,75,0,0,0,0,25,0
"Census Tract 3018.01, Cook County, Illinois",100,75.9,6.6,0,0,0,17.5,0
"Census Tract 3018.02, Cook County, Illinois",98.9,67.7,0.4,0.5,0,0,30.3,1.1
"Census Tract 3018.03, Cook County, Illinois",97.5,61.6,2.3,0,0.2,0,33.4,2.5
"Census Tract 3102, Cook County, Illinois",96.3,68.4,3,0,4.3,0,20.6,3.7
"Census Tract 3103, Cook County, Illinois",94.5,46.3,5.7,0.3,9.8,0,32.4,5.5
"Census Tract 3104, Cook County, Illinois",98.9,65.4,6.1,0,2.5,0,25,1.1
"Census Tract 3105, Cook County, Illinois",98,53.8,0.3,0.1,0.2,0,43.6,2
"Census Tract 3106, Cook County, Illinois",97.2,53.1,8.6,0,1.2,0,34.2,2.8
"Census Tract 3107, Cook County, Illinois",99.6,61.8,5,0,1.5,0,31.3,0.4
"Census Tract 3108, Cook County, Illinois",97.7,57.6,1.1,0.2,0,0,38.8,2.3
"Census Tract 3109, Cook County, Illinois",99.2,60.5,2.1,0,0.4,0,36.2,0.8
"Census Tract 3201, Cook County, Illinois",98.5,73.2,7.7,0.7,15.3,0,1.5,1.5
"Census Tract 3204, Cook County, Illinois",96.6,65.3,15.3,0,13.9,0.5,1.6,3.4
"Census Tract 3206, Cook County, Illinois",97.8,60,17.7,0.2,18,0,2,2.2
"Census Tract 3301, Cook County, Illinois",95.7,49.8,23.3,0,19.7,0,2.9,4.3
"Census Tract 3302, Cook County, Illinois",95.5,48,29.8,0.7,16.6,0,0.4,4.5
"Census Tract 3403, Cook County, Illinois",97.2,20.2,1.2,0,75.8,0,0,2.8
"Census Tract 3404, Cook County, Illinois",95.3,12.9,0.1,0,75,3.7,3.6,4.7
"Census Tract 3405, Cook County, Illinois",100,59.1,8.7,0.2,26,0,6,0
"Census Tract 3406, Cook County, Illinois",98.1,0.3,97.8,0,0,0,0,1.9
"Census Tract 3501, Cook County, Illinois",97,8.5,56.2,0.4,30.7,0,1.3,3
"Census Tract 3504, Cook County, Illinois",97.6,1.5,92,0,0,0,4.1,2.4
"Census Tract 3510, Cook County, Illinois",99.5,3.4,73.6,0,22.4,0,0,0.5
"Census Tract 3511, Cook County, Illinois",99.4,0.8,98,0,0,0.5,0,0.6
"Census Tract 3514, Cook County, Illinois",99.1,4.4,94.4,0,0.3,0,0,0.9
"Census Tract 3515, Cook County, Illinois",100,18.1,48.9,0,33,0,0,0
"Census Tract 3602, Cook County, Illinois",100,0,97.7,0,2.3,0,0,0
"Census Tract 3801, Cook County, Illinois",98.7,6.8,90.9,0.9,0.1,0,0,1.3
"Census Tract 3802, Cook County, Illinois",97.5,7.4,88.4,0,1.2,0.5,0,2.5
"Census Tract 3805, Cook County, Illinois",99.8,0.5,99,0,0.2,0,0,0.2
"Census Tract 3807, Cook County, Illinois",98.2,16.8,80.8,0,0.6,0,0,1.8
"Census Tract 3812, Cook County, Illinois",99,1.6,95.3,0,0,0,2.1,1
"Census Tract 3814, Cook County, Illinois",100,0.3,99.7,0,0,0,0,0
"Census Tract 3815, Cook County, Illinois",100,11.2,85.6,0,3.2,0,0,0
"Census Tract 3817, Cook County, Illinois",,,,,,,,
"Census Tract 3818, Cook County, Illinois",96.1,6.6,79.2,0.5,0.5,0,9.3,3.9
"Census Tract 3819, Cook County, Illinois",99.2,7.1,92.1,0,0,0,0,0.8
"Census Tract 3901, Cook County, Illinois",95.2,3.6,91.3,0,0.2,0,0,4.8
"Census Tract 3902, Cook County, Illinois",99.3,9.7,86.8,0,2.8,0,0,0.7
"Census Tract 3903, Cook County, Illinois",98.3,7.9,89.3,0,0.1,0,1.1,1.7
"Census Tract 3904, Cook County, Illinois",99,8,89.8,0.5,0.7,0,0,1
"Census Tract 3905, Cook County, Illinois",99,21.2,66.9,1,8.6,0,1.3,1
"Census Tract 3906, Cook County, Illinois",91.8,43.2,42.1,0,4.9,0,1.6,8.2
"Census Tract 3907, Cook County, Illinois",98.4,28.2,49,0,19.3,0,1.8,1.6
"Census Tract 4003, Cook County, Illinois",99.5,2.1,95.7,0,0.5,0,1.2,0.5
"Census Tract 4004, Cook County, Illinois",99.1,0.1,99,0,0,0,0,0.9
"Census Tract 4005, Cook County, Illinois",99.3,0,99.3,0,0,0,0,0.7
"Census Tract 4008, Cook County, Illinois",98.4,0,94.1,4.2,0,0,0,1.6
"Census Tract 4101, Cook County, Illinois",96.6,28,46.8,0,7.9,0,13.9,3.4
"Census Tract 4102, Cook County, Illinois",92.1,43.1,19.9,0,28.4,0,0.7,7.9
"Census Tract 4105, Cook County, Illinois",96.8,31.1,51.7,0,12.2,0,1.7,3.2
"Census Tract 4106, Cook County, Illinois",95.1,55,32.1,0,7.5,0,0.5,4.9
"Census Tract 4107, Cook County, Illinois",96.2,56.6,24.1,0,14.2,0,1.3,3.8
"Census Tract 4108, Cook County, Illinois",96.8,31.5,43.9,0,11.8,0,9.5,3.2
"Census Tract 4109, Cook County, Illinois",96.3,53.6,32.1,0,6,0,4.6,3.7
"Census Tract 4110, Cook County, Illinois",96.4,55.1,30.5,0,9.9,0.2,0.7,3.6
"Census Tract 4111, Cook County, Illinois",98.2,73.1,6.1,0.1,18.3,0,0.6,1.8
"Census Tract 4112, Cook County, Illinois",96.6,65.8,16.7,0,13.9,0,0.2,3.4
"Census Tract 4201, Cook County, Illinois",99.1,5.9,91.7,0,1.6,0,0,0.9
"Census Tract 4202, Cook County, Illinois",97.2,16.6,75.7,0.5,3.7,0,0.6,2.8
"Census Tract 4203, Cook County, Illinois",99.3,40.4,43.5,0,14.8,0,0.6,0.7
"Census Tract 4204, Cook County, Illinois",97.9,31,51,0,13.3,0,2.5,2.1
"Census Tract 4205, Cook County, Illinois",95,0.5,92.8,0,1.7,0,0,5
"Census Tract 4206, Cook County, Illinois",99.1,5.4,93.4,0,0.2,0,0,0.9
"Census Tract 4207, Cook County, Illinois",98.7,3.6,94.7,0,0,0,0.4,1.3
"Census Tract 4208, Cook County, Illinois",98.6,5.1,93.4,0,0,0,0,1.4
"Census Tract 4212, Cook County, Illinois",100,0,99,0,1,0,0,0
"Census Tract 4301.01, Cook County, Illinois",93.5,3,90.5,0,0,0,0,6.5
"Census Tract 4301.02, Cook County, Illinois",98.8,1.4,95.9,0.6,0,0,0.9,1.2
"Census Tract 4302, Cook County, Illinois",99.9,1.3,94.6,0,0.9,0,3.1,0.1
"Census Tract 4303, Cook County, Illinois",99.8,0.2,99.6,0,0,0,0,0.2
"Census Tract 4304, Cook County, Illinois",96.2,1.8,94.2,0,0.2,0,0,3.8
"Census Tract 4305, Cook County, Illinois",98.4,1.3,96,0,0,0,1.1,1.6
"Census Tract 4306, Cook County, Illinois",96.6,2.4,94.1,0,0.1,0,0,3.4
"Census Tract 4307, Cook County, Illinois",99,4.4,92.2,1.1,0.6,0,0.7,1
"Census Tract 4308, Cook County, Illinois",99.5,3.2,94.1,0,0,1.5,0.7,0.5
"Census Tract 4309, Cook County, Illinois",99.6,1.4,97.7,0,0.4,0,0,0.4
"Census Tract 4312, Cook County, Illinois",98.8,2,94.4,0,0,0,2.4,1.2
"Census Tract 4313.01, Cook County, Illinois",97,2.6,92.8,1.2,0,0,0.4,3
"Census Tract 4313.02, Cook County, Illinois",94.4,1.1,93.1,0,0,0,0.1,5.6
"Census Tract 4314, Cook County, Illinois",98.9,6.3,92.3,0,0.1,0,0.1,1.1
"Census Tract 4401.01, Cook County, Illinois",98.4,1.5,94.5,0,2.1,0,0.2,1.6
"Census Tract 4401.02, Cook County, Illinois",99.6,0.5,98.5,0,0,0.6,0,0.4
"Census Tract 4402.01, Cook County, Illinois",99.4,0.5,98.6,0,0,0,0.3,0.6
"Census Tract 4402.02, Cook County, Illinois",98.8,0.2,98.1,0,0,0,0.5,1.2
"Census Tract 4403, Cook County, Illinois",96.9,1.9,94.9,0,0,0,0,3.1
"Census Tract 4406, Cook County, Illinois",100,1.1,98.5,0,0,0,0.3,0
"Census Tract 4407, Cook County, Illinois",98.5,0.2,97.7,0,0.6,0,0,1.5
"Census Tract 4408, Cook County, Illinois",99.8,0,98.9,0,0,0,1,0.2
"Census Tract 4409, Cook County, Illinois",98.8,0.1,98.7,0,0,0,0,1.2
"Census Tract 4503, Cook County, Illinois",99.6,4.7,94.7,0,0,0,0.3,0.4
"Census Tract 4601, Cook County, Illinois",95.2,22.4,70.5,0,0,0,2.2,4.8
"Census Tract 4602, Cook County, Illinois",100,40.7,52.6,0,0,0,6.7,0
"Census Tract 4603.01, Cook County, Illinois",98.8,19.9,68.6,0,0,0.3,10,1.2
"Census Tract 4603.02, Cook County, Illinois",98.7,4.2,90.9,0,2.1,0,1.5,1.3
"Census Tract 4604, Cook County, Illinois",100,1.7,98.3,0,0,0,0,0
"Census Tract 4605, Cook County, Illinois",97.8,2.4,95.4,0,0,0,0,2.2
"Census Tract 4606, Cook County, Illinois",100,25.7,69.1,0,0,0,5.1,0
"Census Tract 4607, Cook County, Illinois",97.7,29.3,59.9,0,1.2,0,7.2,2.3
"Census Tract 4610, Cook County, Illinois",99.1,40.6,50.1,0.8,0,0,7.6,0.9
"Census Tract 4701, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 4801, Cook County, Illinois",100,2.5,97,0.4,0,0,0.1,0
"Census Tract 4802, Cook County, Illinois",99.5,0,99.5,0,0,0,0,0.5
"Census Tract 4803, Cook County, Illinois",98.9,1.9,95.4,0,0.4,0,1.2,1.1
"Census Tract 4804, Cook County, Illinois",98.7,1.6,96.4,0,0.2,0,0.5,1.3
"Census Tract 4805, Cook County, Illinois",99,9.8,81.2,0,0,0,7.9,1
"Census Tract 4903, Cook County, Illinois",95.2,0.8,94.4,0,0,0,0,4.8
"Census Tract 4904, Cook County, Illinois",100,0,98.1,0,1.9,0,0,0
"Census Tract 4905, Cook County, Illinois",98.7,4,92.8,0,1.8,0,0,1.3
"Census Tract 4906, Cook County, Illinois",98.9,0.5,98.4,0,0,0,0,1.1
"Census Tract 4907, Cook County, Illinois",99.6,0.7,98.5,0,0.3,0,0,0.4
"Census Tract 4908, Cook County, Illinois",98.1,1.1,96.3,0,0,0,0.7,1.9
"Census Tract 4909.01, Cook County, Illinois",99.2,1.9,96.5,0,0.7,0,0,0.8
"Census Tract 4909.02, Cook County, Illinois",100,0.6,99,0,0.4,0,0,0
"Census Tract 4910, Cook County, Illinois",99.9,0.9,98.9,0,0,0,0,0.1
"Census Tract 4911, Cook County, Illinois",100,1.9,97.5,0,0,0,0.5,0
"Census Tract 4912, Cook County, Illinois",100,0.3,98.1,0,1.1,0,0.5,0
"Census Tract 4913, Cook County, Illinois",98.1,3.2,95,0,0,0,0,1.9
"Census Tract 4914, Cook County, Illinois",98.4,1.4,97,0,0,0,0,1.6
"Census Tract 5001, Cook County, Illinois",99.8,1.2,97.9,0,0.4,0,0.2,0.2
"Census Tract 5002, Cook County, Illinois",99.5,1.4,96.4,0,1.3,0,0.4,0.5
"Census Tract 5003, Cook County, Illinois",99.2,56.5,32.7,0,0,0,9.9,0.8
"Census Tract 5101, Cook County, Illinois",97.7,49.1,9.3,0.3,0,0,39.1,2.3
"Census Tract 5102, Cook County, Illinois",99.4,19.1,75.6,0,0.3,0,4.4,0.6
"Census Tract 5103, Cook County, Illinois",97.7,0.7,96.3,0,0.4,0.2,0,2.3
"Census Tract 5201, Cook County, Illinois",99.8,81.2,7.4,0.9,0,0,10.3,0.2
"Census Tract 5202, Cook County, Illinois",98.6,79,7.1,0,0,0,12.5,1.4
"Census Tract 5203, Cook County, Illinois",97.8,86.4,0.3,0.6,0.4,0,10,2.2
"Census Tract 5204, Cook County, Illinois",96.2,67.8,4.6,0.6,0,0,23.2,3.8
"Census Tract 5205, Cook County, Illinois",99.1,91.9,0.5,0.8,0.2,0,5.7,0.9
"Census Tract 5206, Cook County, Illinois",98.9,85.3,0,0.6,0,0,13,1.1
"Census Tract 5301, Cook County, Illinois",100,35.8,47.1,0.9,0,0,16.2,0
"Census Tract 5302, Cook County, Illinois",99.3,0,99.3,0,0,0,0,0.7
"Census Tract 5303, Cook County, Illinois",99.1,2.1,97,0,0,0,0,0.9
"Census Tract 5304, Cook County, Illinois",100,0.5,97.8,0,0.7,0,1,0
"Census Tract 5305.01, Cook County, Illinois",97.1,1.8,95.3,0,0,0,0,2.9
"Census Tract 5305.02, Cook County, Illinois",99.4,0.5,98.9,0,0,0,0,0.6
"Census Tract 5305.03, Cook County, Illinois",99.7,1.3,97.7,0,0.7,0,0,0.3
"Census Tract 5306, Cook County, Illinois",100,3.2,96.3,0.5,0,0,0,0
"Census Tract 5401.01, Cook County, Illinois",99.9,1.8,97.7,0.4,0,0,0,0.1
"Census Tract 5401.02, Cook County, Illinois",99.8,2.3,94.9,0,0,0,2.6,0.2
"Census Tract 5501, Cook County, Illinois",96.8,84.5,6.2,0.9,0.5,0,4.7,3.2
"Census Tract 5502, Cook County, Illinois",96.6,90.7,1.7,0,0,0,4.3,3.4
"Census Tract 5601, Cook County, Illinois",97.2,64.5,7.2,0,13.1,0,12.4,2.8
"Census Tract 5602, Cook County, Illinois",99.3,24,70.9,0.4,0.6,0,3.4,0.7
"Census Tract 5603, Cook County, Illinois",98.2,52.5,8.8,0,5.8,0,31.2,1.8
"Census Tract 5604, Cook County, Illinois",98.3,73.3,1.3,0.8,5.9,0,16.9,1.7
"Census Tract 5607, Cook County, Illinois",94.3,78.3,0.1,0,0,0,15.9,5.7
"Census Tract 5608, Cook County, Illinois",94.6,80.1,0.5,0,0.1,0,13.8,5.4
"Census Tract 5609, Cook County, Illinois",96.9,82.6,0.4,0,0.9,0,13,3.1
"Census Tract 5610, Cook County, Illinois",97.6,85.2,0,0,0,0,12.4,2.4
"Census Tract 5611, Cook County, Illinois",98,85.5,0,0,0,0,12.6,2
"Census Tract 5701, Cook County, Illinois",95.8,70.4,0.2,0.4,6.3,0,18.4,4.2
"Census Tract 5702, Cook County, Illinois",97.9,73.2,0.4,0.6,2.8,0,20.9,2.1
"Census Tract 5703, Cook County, Illinois",97.2,64.8,0.3,0,1,0,31.1,2.8
"Census Tract 5704, Cook County, Illinois",99,59.4,0.8,2.1,0.1,0,36.6,1
"Census Tract 5705, Cook County, Illinois",100,55.3,3.1,0,5.2,0,36.4,0
"Census Tract 5801, Cook County, Illinois",99.6,56.8,0.5,0,21.5,0,20.8,0.4
"Census Tract 5802, Cook County, Illinois",97.8,56,2.1,0.3,7.8,0,31.5,2.2
"Census Tract 5803, Cook County, Illinois",100,55.3,0,6.1,8.2,0,30.4,0
"Census Tract 5804, Cook County, Illinois",98.6,58.9,3,0,12.4,0,24.2,1.4
"Census Tract 5805.01, Cook County, Illinois",98.8,64.6,1.9,0,4.7,0,27.5,1.2
"Census Tract 5805.02, Cook County, Illinois",97.8,70.3,1.9,1.1,4.5,0,20,2.2
"Census Tract 5806, Cook County, Illinois",99.5,69,1.6,0,4.6,0,24.3,0.5
"Census Tract 5807, Cook County, Illinois",99.8,63.5,0.6,0.3,5.5,0,29.9,0.2
"Census Tract 5808, Cook County, Illinois",99.5,69.8,1.5,1.7,0,0,26.4,0.5
"Census Tract 5905, Cook County, Illinois",98.8,51.6,2.3,0.3,34,0,10.5,1.2
"Census Tract 5906, Cook County, Illinois",97,50.9,1.3,3.1,10.6,0,31.1,3
"Census Tract 5907, Cook County, Illinois",97,58,3.8,1.9,10.6,0,22.7,3
"Census Tract 6004, Cook County, Illinois",95.7,34.9,0.4,0.7,54,0,5.8,4.3
"Census Tract 6006, Cook County, Illinois",98.4,40.5,2.7,3.8,38.1,0,13.3,1.6
"Census Tract 6007, Cook County, Illinois",97.3,59.6,5.8,0.8,22.9,0,8.2,2.7
"Census Tract 6009, Cook County, Illinois",95.8,47.6,13.9,0,24.2,0,10.2,4.2
"Census Tract 6103, Cook County, Illinois",96.3,61.5,5.4,0.1,4.4,0,24.8,3.7
"Census Tract 6104, Cook County, Illinois",98.7,60,2,3.8,0,0,32.9,1.3
"Census Tract 6108, Cook County, Illinois",98.6,95.2,1.1,0,0,0,2.3,1.4
"Census Tract 6110, Cook County, Illinois",100,37.5,52.9,0,0,0,9.6,0
"Census Tract 6111, Cook County, Illinois",99.1,52.5,22.6,0,0,0,23.9,0.9
"Census Tract 6112, Cook County, Illinois",99.4,56.4,22.5,0,0.5,0,20,0.6
"Census Tract 6113, Cook County, Illinois",97.9,53.3,18.8,0,0,0,25.8,2.1
"Census Tract 6114, Cook County, Illinois",98.6,53.3,4,0.5,0,0,40.9,1.4
"Census Tract 6115, Cook County, Illinois",99.8,58,8.6,0.7,0.1,0,32.3,0.2
"Census Tract 6116, Cook County, Illinois",100,24.2,64.1,0,0,0,11.7,0
"Census Tract 6117, Cook County, Illinois",96.9,19.5,68.3,0,0,0,9.1,3.1
"Census Tract 6118, Cook County, Illinois",96.7,20.2,50.3,0,0,0,26.2,3.3
"Census Tract 6119, Cook County, Illinois",97.5,14.5,80.9,0,0,0,2.1,2.5
"Census Tract 6120, Cook County, Illinois",99.9,0.3,90.5,0,0,0,9.1,0.1
"Census Tract 6121, Cook County, Illinois",100,8.9,87.6,0,3.5,0,0,0
"Census Tract 6201, Cook County, Illinois",98.4,59.7,1.5,0.8,1.9,0,34.4,1.6
"Census Tract 6202, Cook County, Illinois",98.9,74.9,0.4,0,2.2,0,21.4,1.1
"Census Tract 6203, Cook County, Illinois",98.6,58.8,1.3,0,1.2,0,37.3,1.4
"Census Tract 6204, Cook County, Illinois",99.3,56.6,0.8,0,0.6,0,41.3,0.7
"Census Tract 6301, Cook County, Illinois",100,59,16.5,0.4,0,0,24.1,0
"Census Tract 6302, Cook County, Illinois",98.7,53,3.5,0,3.2,0,39,1.3
"Census Tract 6303, Cook County, Illinois",98.7,62,0.3,0,1.5,0,35,1.3
"Census Tract 6304, Cook County, Illinois",99.8,40,0,0,0.8,0,59,0.2
"Census Tract 6305, Cook County, Illinois",99.2,44,1,0,0.9,0,53.3,0.8
"Census Tract 6308, Cook County, Illinois",98.7,53.2,4.1,0.9,1.4,0,39,1.3
"Census Tract 6309, Cook County, Illinois",100,39.5,1.4,0.8,0.3,0,58,0
"Census Tract 6401, Cook County, Illinois",99,60.2,2.9,1,3.7,0,31.1,1
"Census Tract 6403, Cook County, Illinois",94.9,71.3,0,0,0.3,0,23.3,5.1
"Census Tract 6404, Cook County, Illinois",92.5,68,0,0.2,1,0,23.4,7.5
"Census Tract 6405, Cook County, Illinois",98,84.8,1.4,0,2.5,0,9.4,2
"Census Tract 6406, Cook County, Illinois",98.8,75.7,0,0,3.3,0,19.7,1.2
"Census Tract 6407, Cook County, Illinois",93.8,66.4,0.7,0.2,1,0,25.6,6.2
"Census Tract 6408, Cook County, Illinois",98.6,57.6,4.2,0,0.3,0,36.5,1.4
"Census Tract 6501, Cook County, Illinois",94.5,36.9,0,0.2,0.4,0,57,5.5
"Census Tract 6502, Cook County, Illinois",99.3,62.2,1.3,2.9,0,0,33,0.7
"Census Tract 6503.01, Cook County, Illinois",96.7,51.1,0,0.2,1.7,0,43.6,3.3
"Census Tract 6503.02, Cook County, Illinois",98.4,45.1,3.5,0.2,0,0,49.6,1.6
"Census Tract 6504, Cook County, Illinois",99.5,33.7,4.8,0.5,0.2,0,60.3,0.5
"Census Tract 6505, Cook County, Illinois",97.5,55.1,8,1.4,0.2,0,32.8,2.5
"Census Tract 6603.01, Cook County, Illinois",94.8,11.5,43.6,0,0,0,39.8,5.2
"Census Tract 6603.02, Cook County, Illinois",97.2,18.9,15.8,0.6,0,0,61.9,2.8
"Census Tract 6604, Cook County, Illinois",100,29.9,4.5,0,0,0,65.6,0
"Census Tract 6605, Cook County, Illinois",98.4,30.7,14.6,0.5,0,0,52.7,1.6
"Census Tract 6606, Cook County, Illinois",97,9.9,62.8,0,0.2,0,24.2,3
"Census Tract 6607, Cook County, Illinois",98.2,2.5,93,0,2.1,0,0.6,1.8
"Census Tract 6608, Cook County, Illinois",99.2,6.8,50.5,0,0,0,41.8,0.8
