GEO.display-label,HC03_VC42,HC03_VC43,HC03_VC44,HC03_VC45,HC03_VC50,HC03_VC58,HC03_VC63,HC03_VC64
Geography,Percent; RACE - One race,Percent; RACE - One race - White,Percent; RACE - One race - Black or African American,Percent; RACE - One race - American Indian and Alaska Native,Percent; RACE - One race - Asian,Percent; RACE - One race - Native Hawaiian and Other Pacific Islander,Percent; RACE - One race - Some other race,Percent; RACE - Two or more races
"Census Tract 6407, Cook County, Illinois",96.7,61.8,0.4,0.2,0.7,0,33.6,3.3
"Census Tract 6408, Cook County, Illinois",97.3,55.2,4,0,0.1,0,38,2.7
"Census Tract 6501, Cook County, Illinois",93.3,39.3,2.5,0.2,0,0,51.3,6.7
"Census Tract 6502, Cook County, Illinois",90.8,40.4,0.5,3.4,0,0,46.5,9.2
"Census Tract 6503.01, Cook County, Illinois",99.1,47.1,1.6,0.1,0,0,50.3,0.9
"Census Tract 6503.02, Cook County, Illinois",96.8,43,3.4,0,0,0,50.3,3.2
"Census Tract 6504, Cook County, Illinois",99.6,28.2,1.5,0.8,0.4,0,68.7,0.4
"Census Tract 6505, Cook County, Illinois",97.5,44.4,12.9,0.9,1.5,0,37.8,2.5
"Census Tract 6603.01, Cook County, Illinois",97.5,9.2,58.3,0,0,0,30,2.5
"Census Tract 6603.02, Cook County, Illinois",98.6,16.2,19,0.6,0,0,62.8,1.4
"Census Tract 6604, Cook County, Illinois",99.8,25.8,4.5,0.2,0,0,69.3,0.2
"Census Tract 6605, Cook County, Illinois",98.6,18.5,20.4,0,0,0,59.8,1.4
"Census Tract 6606, Cook County, Illinois",97.1,5,73.1,0,0.9,0,18,2.9
"Census Tract 6607, Cook County, Illinois",100,4.6,94.7,0,0.1,0,0.6,0
"Census Tract 6608, Cook County, Illinois",99.3,5.5,53.5,0.1,0,0,40.2,0.7
"Census Tract 6609, Cook County, Illinois",99.8,5.6,87.8,0,2.7,0,3.8,0.2
"Census Tract 6610, Cook County, Illinois",98.6,1.8,92.4,0,3.9,0,0.7,1.4
"Census Tract 6611, Cook County, Illinois",99.4,26.6,48.7,1.2,0.3,0,22.5,0.6
"Census Tract 6701, Cook County, Illinois",100,6.2,93.8,0,0,0,0,0
"Census Tract 6702, Cook County, Illinois",100,0,93.8,0,0,0,6.2,0
"Census Tract 6703, Cook County, Illinois",98.2,6.4,90,0,1.8,0,0,1.8
"Census Tract 6704, Cook County, Illinois",95.3,5.6,88.3,0,0,0,1.3,4.7
"Census Tract 6705, Cook County, Illinois",100,1,93.4,0,1.2,0,4.4,0
"Census Tract 6706, Cook County, Illinois",97,0,90.6,0,0,0,6.3,3
"Census Tract 6707, Cook County, Illinois",99,2.3,96.7,0,0,0,0,1
"Census Tract 6708, Cook County, Illinois",97.7,0.1,97.5,0,0,0,0,2.3
"Census Tract 6709, Cook County, Illinois",98,0,97.1,0.9,0,0,0,2
"Census Tract 6711, Cook County, Illinois",100,0.2,99.8,0,0,0,0,0
"Census Tract 6712, Cook County, Illinois",97.7,0.8,96.9,0,0,0,0,2.3
"Census Tract 6713, Cook County, Illinois",98.9,2.1,96.8,0,0,0,0,1.1
"Census Tract 6714, Cook County, Illinois",99,3.7,95,0,0,0,0.3,1
"Census Tract 6715, Cook County, Illinois",98.2,3.3,94.6,0,0,0,0.3,1.8
"Census Tract 6716, Cook County, Illinois",100,1.5,93,0,0,0,5.5,0
"Census Tract 6718, Cook County, Illinois",94.8,1.5,93.3,0,0,0,0,5.2
"Census Tract 6719, Cook County, Illinois",99.6,0,99.6,0,0,0,0,0.4
"Census Tract 6720, Cook County, Illinois",99.8,1.5,98.4,0,0,0,0,0.2
"Census Tract 6805, Cook County, Illinois",100,7.3,89.1,0,0,0,3.6,0
"Census Tract 6806, Cook County, Illinois",99,0,99,0,0,0,0,1
"Census Tract 6809, Cook County, Illinois",99,1.3,96.9,0.5,0.3,0,0,1
"Census Tract 6810, Cook County, Illinois",98.2,0.9,94.9,0,0,0,2.4,1.8
"Census Tract 6811, Cook County, Illinois",100,0.7,99.3,0,0,0,0,0
"Census Tract 6812, Cook County, Illinois",99.7,0.2,95.9,1.7,0,0,1.8,0.3
"Census Tract 6813, Cook County, Illinois",100,0,99.6,0.4,0,0,0,0
"Census Tract 6814, Cook County, Illinois",99.6,0,99.6,0,0,0,0,0.4
"Census Tract 6903, Cook County, Illinois",99.6,7,92.1,0.3,0.2,0,0,0.4
"Census Tract 6904, Cook County, Illinois",99.7,0.9,98,0,0,0,0.8,0.3
"Census Tract 6905, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 6909, Cook County, Illinois",100,0.9,97.3,1.1,0,0,0.7,0
"Census Tract 6910, Cook County, Illinois",99.3,1,98.4,0,0,0,0,0.7
"Census Tract 6911, Cook County, Illinois",97.6,0.4,96.8,0,0,0,0.4,2.4
"Census Tract 6912, Cook County, Illinois",99.4,0,93.6,5.9,0,0,0,0.6
"Census Tract 6913, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 6914, Cook County, Illinois",100,1.6,97.4,0,0.6,0,0.4,0
"Census Tract 6915, Cook County, Illinois",97,1.9,95.1,0,0,0,0,3
"Census Tract 7001, Cook County, Illinois",100,12.1,66.7,0,0,0,21.1,0
"Census Tract 7002, Cook County, Illinois",97,38.4,15.6,2.2,1.1,0,39.7,3
"Census Tract 7003.01, Cook County, Illinois",99,52.2,17.4,0,0.3,0,29.1,1
"Census Tract 7003.02, Cook County, Illinois",98.1,56.4,21.3,0,0,0,20.4,1.9
"Census Tract 7004.01, Cook County, Illinois",97.4,29.2,55.6,0,0,0,12.7,2.6
"Census Tract 7004.02, Cook County, Illinois",98.4,17.4,67.9,0,0,0,13.1,1.6
"Census Tract 7005.01, Cook County, Illinois",99.8,8.6,90.5,0,0.3,0,0.4,0.2
"Census Tract 7005.02, Cook County, Illinois",100,5.6,91.9,0,0,0,2.5,0
"Census Tract 7101, Cook County, Illinois",100,6.3,93,0.7,0,0,0,0
"Census Tract 7102, Cook County, Illinois",100,0.3,99.7,0,0,0,0,0
"Census Tract 7103, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 7104, Cook County, Illinois",99.2,0.4,98.8,0,0,0,0,0.8
"Census Tract 7105, Cook County, Illinois",99.5,0.1,99.3,0,0,0,0.1,0.5
"Census Tract 7106, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 7107, Cook County, Illinois",100,0.6,96.1,0,2.4,0,0.9,0
"Census Tract 7108, Cook County, Illinois",98.9,0.7,97.3,0.9,0,0,0,1.1
"Census Tract 7109, Cook County, Illinois",99.8,0,99.8,0,0,0,0,0.2
"Census Tract 7110, Cook County, Illinois",99.7,1.2,98.2,0,0.3,0,0,0.3
"Census Tract 7111, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 7112, Cook County, Illinois",100,0.5,99.5,0,0,0,0,0
"Census Tract 7113, Cook County, Illinois",95.6,0,94.7,0,0,0,0.9,4.4
"Census Tract 7114, Cook County, Illinois",97.8,0.1,97.7,0,0,0,0,2.2
"Census Tract 7115, Cook County, Illinois",98.6,0,98.6,0,0,0,0,1.4
"Census Tract 7201, Cook County, Illinois",98,65.6,32.2,0,0.3,0,0,2
"Census Tract 7202, Cook County, Illinois",96,35.3,60.3,0.1,0,0,0.4,4
"Census Tract 7203, Cook County, Illinois",99.5,64.4,33.6,0,0.8,0,0.7,0.5
"Census Tract 7204, Cook County, Illinois",99,94.1,3.8,0.5,0,0,0.5,1
"Census Tract 7205, Cook County, Illinois",99.6,96.3,2.7,0,0.6,0,0,0.4
"Census Tract 7206, Cook County, Illinois",100,84.4,15.2,0.4,0,0,0,0
"Census Tract 7207, Cook County, Illinois",98.1,39.1,58.5,0,0.3,0,0.2,1.9
"Census Tract 7301, Cook County, Illinois",99.2,0.3,98.9,0,0,0,0,0.8
"Census Tract 7302.01, Cook County, Illinois",98.9,0.2,98.4,0,0,0,0.3,1.1
"Census Tract 7302.02, Cook County, Illinois",98.9,4.6,93.9,0,0,0,0.4,1.1
"Census Tract 7303, Cook County, Illinois",100,0.6,99.4,0,0,0,0,0
"Census Tract 7304, Cook County, Illinois",99.8,0.9,98.3,0,0,0,0.6,0.2
"Census Tract 7305, Cook County, Illinois",99.6,2.7,96.1,0,0,0,0.7,0.4
"Census Tract 7306, Cook County, Illinois",98.9,0,98.9,0,0,0,0,1.1
"Census Tract 7307, Cook County, Illinois",100,0.4,99.6,0,0,0,0,0
"Census Tract 7401, Cook County, Illinois",99.6,98.8,0,0.6,0,0,0.3,0.4
"Census Tract 7402, Cook County, Illinois",98.9,94.1,3.4,0,0.8,0,0.5,1.1
"Census Tract 7403, Cook County, Illinois",100,98,2,0,0,0,0,0
"Census Tract 7404, Cook County, Illinois",97.9,78,13.5,0,2.5,0,3.9,2.1
"Census Tract 7501, Cook County, Illinois",98.9,4.1,94.3,0,0.5,0,0,1.1
"Census Tract 7502, Cook County, Illinois",96,41.7,53.4,0.3,0.6,0,0,4
"Census Tract 7503, Cook County, Illinois",100,85.5,11.7,0,0,0,2.9,0
"Census Tract 7504, Cook County, Illinois",97.7,74.3,23.1,0,0.4,0,0,2.3
"Census Tract 7505, Cook County, Illinois",98.4,23.1,72.8,0.8,0.8,0,0.9,1.6
"Census Tract 7506, Cook County, Illinois",99.1,1,97.2,0,0.7,0,0.2,0.9
"Census Tract 7608.01, Cook County, Illinois",95.5,73.7,2.8,1,12.9,0,5,4.5
"Census Tract 7608.02, Cook County, Illinois",99,96.1,0,0,0.6,0,2.3,1
"Census Tract 7608.03, Cook County, Illinois",96.6,82.8,1,0,8.5,0,4.4,3.4
"Census Tract 7702.01, Cook County, Illinois",98.8,77,1.3,0.4,8.1,0,12,1.2
"Census Tract 7702.02, Cook County, Illinois",97.6,92.6,1.3,1.4,0.7,0,1.7,2.4
"Census Tract 7703, Cook County, Illinois",98.6,86.6,2.4,0,4.8,0,4.8,1.4
"Census Tract 7704, Cook County, Illinois",94.1,75.9,1.3,0.6,7.3,0,8.9,5.9
"Census Tract 7705, Cook County, Illinois",95.1,39.2,1.6,0,2,0.7,51.7,4.9
"Census Tract 7706.01, Cook County, Illinois",99.3,87.2,0.9,0,10.4,0,0.8,0.7
"Census Tract 7706.02, Cook County, Illinois",99.6,68.5,3,1,8.5,0,18.5,0.4
"Census Tract 7707, Cook County, Illinois",99.8,91.2,3.4,0,4,0,1.3,0.2
"Census Tract 7708, Cook County, Illinois",98,75.4,4.4,0,6.5,0,11.8,2
"Census Tract 7709.01, Cook County, Illinois",99.4,95.9,0,0.4,2.9,0,0.3,0.6
"Census Tract 7709.02, Cook County, Illinois",100,94.9,0.3,0,3.1,0,1.7,0
"Census Tract 8001, Cook County, Illinois",99.6,96.3,0,0.6,2.7,0,0,0.4
"Census Tract 8002, Cook County, Illinois",98.7,93.3,1.7,0,3.2,0,0.6,1.3
"Census Tract 8003, Cook County, Illinois",98.4,94.1,0.5,0,3.4,0,0.4,1.6
"Census Tract 8004, Cook County, Illinois",95.6,90.4,0,0.9,4,0,0.2,4.4
"Census Tract 8005, Cook County, Illinois",98.3,94.6,0,0,2.9,0,0.7,1.7
"Census Tract 8006, Cook County, Illinois",99.8,97.9,0.6,0,1.3,0,0,0.2
"Census Tract 8007, Cook County, Illinois",99.3,89.9,0,0,9.4,0,0,0.7
"Census Tract 8008, Cook County, Illinois",96,84,0,0,11,0,1.1,4
"Census Tract 8009, Cook County, Illinois",99.3,68.4,1.9,0,27.9,0,1,0.7
"Census Tract 8010, Cook County, Illinois",97.6,79.5,1,0.4,16.1,0,0.4,2.4
"Census Tract 8011, Cook County, Illinois",98.4,91.8,0.9,0,5.8,0,0,1.6
"Census Tract 8012, Cook County, Illinois",98.3,93.1,1,0,4.2,0,0,1.7
"Census Tract 8013, Cook County, Illinois",98.6,91.3,2.2,0,5.1,0,0,1.4
"Census Tract 8014, Cook County, Illinois",98.3,82.5,0.4,0,13.9,0,1.4,1.7
"Census Tract 8015, Cook County, Illinois",97.8,84.3,2.5,0,10.5,0,0.3,2.2
"Census Tract 8016.01, Cook County, Illinois",99.7,79.9,2.6,0,17.2,0,0,0.3
"Census Tract 8016.03, Cook County, Illinois",99.3,51.5,11.5,0,32.3,0,3.9,0.7
"Census Tract 8016.05, Cook County, Illinois",99.4,80.3,1.5,0,16.4,0,1.3,0.6
"Census Tract 8016.06, Cook County, Illinois",99.6,89.3,0.6,0,9.6,0,0,0.4
"Census Tract 8016.07, Cook County, Illinois",100,84.6,3.1,0,11.9,0,0.3,0
"Census Tract 8016.08, Cook County, Illinois",99.2,84,0.2,0,15,0,0,0.8
"Census Tract 8017.01, Cook County, Illinois",97.7,85.4,0,0,12,0,0.4,2.3
"Census Tract 8017.02, Cook County, Illinois",99.5,87.2,0,0,11.5,0,0.7,0.5
"Census Tract 8018, Cook County, Illinois",99.4,91.5,0,0,7.2,0,0.7,0.6
"Census Tract 8019.01, Cook County, Illinois",97.9,81.9,2.7,0.2,9.7,0,3.3,2.1
"Census Tract 8019.02, Cook County, Illinois",96.5,87.6,0,0,8.9,0,0,3.5
"Census Tract 8020.02, Cook County, Illinois",99.5,82.2,1.9,0,14.3,0,1.1,0.5
"Census Tract 8020.03, Cook County, Illinois",100,72.6,2.7,1.1,20.2,0,3.3,0
"Census Tract 8020.04, Cook County, Illinois",98.6,73.2,1.8,0.6,22.6,0,0.4,1.4
"Census Tract 8021, Cook County, Illinois",97.1,92.7,1.8,0,2.7,0,0,2.9
"Census Tract 8022, Cook County, Illinois",98.9,94.6,0,0,4.3,0,0,1.1
"Census Tract 8023, Cook County, Illinois",96.3,78.6,1,0,16.7,0,0,3.7
"Census Tract 8024.02, Cook County, Illinois",99.2,83.8,0.7,0.4,9,0,5.3,0.8
"Census Tract 8024.03, Cook County, Illinois",98.8,86.8,1.3,0,10.7,0,0,1.2
"Census Tract 8024.04, Cook County, Illinois",98.1,71.2,1,0,13.3,0,12.5,1.9
"Census Tract 8025.03, Cook County, Illinois",99.3,75.5,1.9,0.2,18.4,0,3.3,0.7
"Census Tract 8025.04, Cook County, Illinois",99.2,80.6,0.3,0,12.7,0,5.6,0.8
"Census Tract 8025.05, Cook County, Illinois",99.6,63.4,3.2,0,13.1,0,20,0.4
"Census Tract 8025.06, Cook County, Illinois",96.1,81.5,0,0.9,5,0,8.7,3.9
"Census Tract 8026.05, Cook County, Illinois",98.9,81.7,2.1,0,14.9,0,0.2,1.1
"Census Tract 8026.07, Cook County, Illinois",100,91.7,0,0,0,0,8.3,0
"Census Tract 8026.08, Cook County, Illinois",100,93.4,0,0,6.4,0,0.3,0
"Census Tract 8026.09, Cook County, Illinois",99.2,83.8,0.9,0,10.5,0,4,0.8
"Census Tract 8026.10, Cook County, Illinois",91.2,81.3,0,0,9.8,0,0,8.8
"Census Tract 8027.01, Cook County, Illinois",99.9,74.4,0,1,15.8,0,8.6,0.1
"Census Tract 8027.02, Cook County, Illinois",98.8,80.4,0.7,0.2,17.5,0,0,1.2
"Census Tract 8028.01, Cook County, Illinois",100,91.2,0,0.4,6.9,0,1.5,0
"Census Tract 8028.02, Cook County, Illinois",99.3,88.5,1,0,7.7,0,2.1,0.7
"Census Tract 8029, Cook County, Illinois",98.7,93.9,0.4,0,4.3,0,0.2,1.3
"Census Tract 8030.05, Cook County, Illinois",99.1,93.7,3.2,0,2.2,0,0,0.9
"Census Tract 8030.07, Cook County, Illinois",99.3,96.6,0,0,2.7,0,0,0.7
"Census Tract 8030.08, Cook County, Illinois",99.2,88.4,3.2,0,7.6,0,0,0.8
"Census Tract 8030.10, Cook County, Illinois",99.2,89.8,0,0,9.4,0,0,0.8
"Census Tract 8030.12, Cook County, Illinois",99,85.8,4.7,0,5.3,0,3.1,1
"Census Tract 8030.13, Cook County, Illinois",98.7,86.2,2.4,0.5,6.2,0,3.3,1.3
"Census Tract 8030.14, Cook County, Illinois",99.7,80.2,2.7,0,7.6,0,9.1,0.3
"Census Tract 8030.15, Cook County, Illinois",95.8,85.3,0.4,0.3,7.9,0,1.9,4.2
"Census Tract 8030.16, Cook County, Illinois",97,71.2,3.5,0,18.4,0,3.8,3
"Census Tract 8030.17, Cook County, Illinois",98,85.2,0.2,0,11.3,0,1.3,2
"Census Tract 8031, Cook County, Illinois",98.1,91.5,1.9,0,3.5,0,1.2,1.9
"Census Tract 8032, Cook County, Illinois",98.8,89.6,1.4,0,6.4,0,1.5,1.2
"Census Tract 8033, Cook County, Illinois",98,87.1,0,0,8.1,0,2.7,2
"Census Tract 8034, Cook County, Illinois",98.3,95.4,0.5,0.3,2,0,0,1.7
"Census Tract 8035, Cook County, Illinois",98.8,95.4,0.1,0,2.6,0,0.7,1.2
"Census Tract 8036.03, Cook County, Illinois",98.2,83.2,0.9,0,14.1,0,0,1.8
"Census Tract 8036.04, Cook County, Illinois",99.1,87.6,2.6,0,8.5,0,0.4,0.9
"Census Tract 8036.05, Cook County, Illinois",96.8,79.3,6.2,0,9.8,0,1.6,3.2
"Census Tract 8036.06, Cook County, Illinois",98,70.6,7,0,5.3,0,15,2
"Census Tract 8036.07, Cook County, Illinois",99.8,92.7,0.4,0,5.4,0,1.2,0.2
"Census Tract 8036.08, Cook County, Illinois",97.4,79.3,5.5,0,11.6,0,1,2.6
"Census Tract 8036.10, Cook County, Illinois",99.2,77.7,4.5,0.4,14.8,0,1.9,0.8
"Census Tract 8036.11, Cook County, Illinois",98,68.7,2.7,0,15.1,0,11.4,2
"Census Tract 8036.12, Cook County, Illinois",99.6,64.6,10.2,0.3,14.6,0,9.9,0.4
"Census Tract 8037.01, Cook County, Illinois",96.2,85.5,0,0,10.3,0,0.4,3.8
"Census Tract 8037.02, Cook County, Illinois",96.9,84.5,0.2,0,10.6,0,1.6,3.1
"Census Tract 8038, Cook County, Illinois",98.6,89,0,0,7.3,0,2.3,1.4
"Census Tract 8039.01, Cook County, Illinois",98.6,84.5,2.7,0,9.1,0,2.3,1.4
"Census Tract 8039.02, Cook County, Illinois",99.7,96.2,2.6,0,0.9,0,0,0.3
"Census Tract 8040, Cook County, Illinois",98.3,87.8,2.2,0,3,0,5.3,1.7
"Census Tract 8041.02, Cook County, Illinois",98.6,86.3,0.2,0,11.2,0.8,0,1.4
"Census Tract 8041.04, Cook County, Illinois",98.4,70.7,0.4,0,27.3,0,0,1.6
"Census Tract 8041.05, Cook County, Illinois",96.2,86.5,0.3,0,9.4,0,0,3.8
"Census Tract 8041.06, Cook County, Illinois",98.2,75.3,1.1,0,20.7,0,1.2,1.8
"Census Tract 8041.08, Cook County, Illinois",97.8,51.4,9.9,0,34,0,2.5,2.2
"Census Tract 8041.09, Cook County, Illinois",97.2,83.1,3.4,0,5.5,0,5.2,2.8
"Census Tract 8042.01, Cook County, Illinois",97.6,77.9,1.1,0.2,18.4,0,0,2.4
"Census Tract 8042.02, Cook County, Illinois",99,83.7,0,0,13.1,0,2.2,1
"Census Tract 8043.05, Cook County, Illinois",97,67.9,2.5,0.2,4.4,0.1,21.9,3
"Census Tract 8043.06, Cook County, Illinois",97.7,61.8,2.1,0,1.4,0,32.5,2.3
"Census Tract 8043.08, Cook County, Illinois",98.4,68.4,3.2,0,23.8,0,3,1.6
"Census Tract 8043.09, Cook County, Illinois",100,61.8,1.3,0,13.6,0,23.4,0
"Census Tract 8043.10, Cook County, Illinois",99.9,62.2,5.9,0.8,22.7,0,8.4,0.1
"Census Tract 8043.11, Cook County, Illinois",97.3,56.5,0.5,0,18.4,0,21.9,2.7
"Census Tract 8044.03, Cook County, Illinois",97.8,70.2,2.6,0,16.5,0,8.5,2.2
"Census Tract 8044.04, Cook County, Illinois",97.4,55.7,3.4,0,4.1,0,34.2,2.6
"Census Tract 8044.05, Cook County, Illinois",99,29.5,12.6,0,4.6,0,52.3,1
"Census Tract 8044.06, Cook County, Illinois",97.7,44.5,4.3,0.6,18.8,0,29.5,2.3
"Census Tract 8045.05, Cook County, Illinois",95.6,74,2.6,0,7.8,0,11.2,4.4
"Census Tract 8045.06, Cook County, Illinois",100,80.3,7.3,0,6.4,0,6.1,0
"Census Tract 8045.07, Cook County, Illinois",96.9,60.9,6.1,0,28.2,0,1.7,3.1
"Census Tract 8045.08, Cook County, Illinois",99.7,33.1,6.3,0,18.9,0,41.4,0.3
"Census Tract 8045.09, Cook County, Illinois",95.3,49.2,2.9,0,7.5,0,35.8,4.7
"Census Tract 8045.10, Cook County, Illinois",99.2,50.4,2.6,0,2.3,0,44,0.8
"Census Tract 8045.11, Cook County, Illinois",98.6,40.5,5.7,0,14.8,0.5,37.1,1.4
"Census Tract 8046.03, Cook County, Illinois",97.1,61,5.2,1.8,18.2,0,10.8,2.9
"Census Tract 8046.06, Cook County, Illinois",98.5,81.6,0.8,0,14.1,0.4,1.6,1.5
"Census Tract 8046.07, Cook County, Illinois",99.4,80.4,0,0.7,18.1,0,0.2,0.6
"Census Tract 8046.08, Cook County, Illinois",99.1,66.3,4.6,0,19.1,0,9.1,0.9
"Census Tract 8046.09, Cook County, Illinois",96.9,61.1,1.1,0,30.5,0,4.3,3.1
"Census Tract 8046.10, Cook County, Illinois",97.4,83.4,0,0,13.9,0,0,2.6
"Census Tract 8046.11, Cook County, Illinois",97.7,77.2,3.1,0,15.1,0,2.3,2.3
"Census Tract 8047.01, Cook County, Illinois",97.5,41.9,11,0,21.8,0,22.9,2.5
"Census Tract 8047.05, Cook County, Illinois",99.5,56.8,7.3,0.6,28.9,0,5.9,0.5
"Census Tract 8047.06, Cook County, Illinois",96.7,83.6,0,0.3,12.6,0,0.2,3.3
"Census Tract 8047.09, Cook County, Illinois",99,56.9,8.6,0.4,18.1,0,15.1,1
"Census Tract 8047.10, Cook County, Illinois",97.4,80.6,0,0,9.8,0,7.1,2.6
"Census Tract 8047.11, Cook County, Illinois",98.9,48.3,8.4,0,29.6,0,12.6,1.1
"Census Tract 8047.12, Cook County, Illinois",99,64.9,8.7,0.1,16.6,0,8.7,1
"Census Tract 8047.13, Cook County, Illinois",99.7,65.5,5.9,0,26.2,0,2.1,0.3
"Census Tract 8047.14, Cook County, Illinois",97.3,91.5,0.8,0,3.6,0,1.5,2.7
"Census Tract 8047.15, Cook County, Illinois",96.9,40.3,4,0.6,22.9,0,29.1,3.1
"Census Tract 8047.16, Cook County, Illinois",99.4,55.5,1.9,0,33.4,0,8.6,0.6
"Census Tract 8048.03, Cook County, Illinois",96.8,82,1.5,0,13.3,0,0,3.2
"Census Tract 8048.04, Cook County, Illinois",93,61.8,3.4,0,21,0,6.7,7
"Census Tract 8048.05, Cook County, Illinois",99.2,69.8,5.8,0.3,11.5,0,11.9,0.8
"Census Tract 8048.06, Cook County, Illinois",99.3,49.7,11.8,0,11.8,0,26,0.7
"Census Tract 8048.07, Cook County, Illinois",97.8,76.1,4.6,0,11.8,0,5.2,2.2
"Census Tract 8048.08, Cook County, Illinois",100,88.9,0.5,0,3.2,0,7.4,0
"Census Tract 8048.09, Cook County, Illinois",95.6,85,2.1,0,8.2,0,0.3,4.4
"Census Tract 8048.10, Cook County, Illinois",97.3,71.3,4.6,0.3,14.2,0,6.9,2.7
"Census Tract 8049.01, Cook County, Illinois",99.2,90.5,1,0,6.5,0,1.2,0.8
"Census Tract 8049.02, Cook County, Illinois",97.8,79.2,0,0,14.2,0,4.5,2.2
"Census Tract 8050.01, Cook County, Illinois",98.4,91.8,1.7,0,4.8,0,0,1.6
"Census Tract 8050.02, Cook County, Illinois",96.8,64.2,2.6,0.3,17.3,0,12.4,3.2
"Census Tract 8051.05, Cook County, Illinois",99.7,50.2,3.5,0,9.8,0,36.1,0.3
"Census Tract 8051.06, Cook County, Illinois",97.6,82,3.2,0,12.4,0,0,2.4
"Census Tract 8051.07, Cook County, Illinois",95.9,55.2,4.4,2.9,19,0,14.4,4.1
"Census Tract 8051.08, Cook County, Illinois",96.9,44.4,4.9,0,11.5,0,36.1,3.1
"Census Tract 8051.09, Cook County, Illinois",100,86.4,5,0,8.7,0,0,0
"Census Tract 8051.10, Cook County, Illinois",99.3,92.7,1.2,0,4.4,0,1.1,0.7
"Census Tract 8051.11, Cook County, Illinois",97.8,51.7,2.7,0,20.5,0,22.9,2.2
"Census Tract 8051.12, Cook County, Illinois",96.5,65.2,0,0,24.9,0,6.5,3.5
"Census Tract 8052.01, Cook County, Illinois",99,75.8,2.4,0,20.5,0,0.4,1
"Census Tract 8052.02, Cook County, Illinois",99.3,72.2,1.9,0,22.1,0,3.1,0.7
"Census Tract 8053.01, Cook County, Illinois",98.1,60.5,0,0,33.6,0,3.9,1.9
"Census Tract 8053.02, Cook County, Illinois",98.5,67.6,1.4,0,26.7,0,2.9,1.5
"Census Tract 8054.01, Cook County, Illinois",97.7,82.7,0,0,8.5,0,6.6,2.3
"Census Tract 8054.02, Cook County, Illinois",98,83.8,0.1,1.4,10.1,0,2.7,2
"Census Tract 8055.01, Cook County, Illinois",98.7,91.9,2.3,0,4.5,0,0,1.3
"Census Tract 8055.02, Cook County, Illinois",100,99.6,0.1,0,0,0,0.3,0
"Census Tract 8056, Cook County, Illinois",99.8,97.1,0.5,0,1.6,0,0.6,0.2
"Census Tract 8057.01, Cook County, Illinois",98.9,96.9,0,0,2,0,0,1.1
"Census Tract 8057.02, Cook County, Illinois",98.1,92.2,0.1,0.3,5.5,0,0,1.9
"Census Tract 8058.01, Cook County, Illinois",99.1,91.8,0,0,7.2,0,0,0.9
"Census Tract 8058.02, Cook County, Illinois",98.7,94.4,0,0,2.6,0,1.7,1.3
"Census Tract 8059.01, Cook County, Illinois",97.1,85.8,0.9,1.1,8.1,0,1.2,2.9
"Census Tract 8059.02, Cook County, Illinois",99.4,83.2,4.6,0.2,10.9,0,0.5,0.6
"Census Tract 8060.01, Cook County, Illinois",98,52,2.4,0,37.8,0,5.8,2
"Census Tract 8060.02, Cook County, Illinois",98.6,51.9,5.7,0,36.2,0,4.8,1.4
"Census Tract 8060.03, Cook County, Illinois",100,51.7,1.1,0,45.7,0,1.4,0
"Census Tract 8060.04, Cook County, Illinois",97.7,66.4,2,0,23.5,0,5.8,2.3
"Census Tract 8061.02, Cook County, Illinois",100,80.4,3.5,0,9,0,7.1,0
"Census Tract 8061.03, Cook County, Illinois",98.9,76.7,0.6,0,14.9,0,6.8,1.1
"Census Tract 8061.04, Cook County, Illinois",99.4,59.7,8,0,23.7,0,8.1,0.6
"Census Tract 8062.01, Cook County, Illinois",98.2,78,2.1,0,12.3,0.6,5.1,1.8
"Census Tract 8062.02, Cook County, Illinois",100,89.1,0.8,0,5.3,0,4.9,0
"Census Tract 8063, Cook County, Illinois",97.7,86.2,0,0,5.2,0,6.4,2.3
"Census Tract 8064, Cook County, Illinois",99.4,92.1,0,0,3.8,0,3.5,0.6
"Census Tract 8065.01, Cook County, Illinois",98.3,72.6,1.2,0,17.4,0,7.1,1.7
"Census Tract 8065.02, Cook County, Illinois",99.2,75,1,0,10.5,0,12.6,0.8
"Census Tract 8066, Cook County, Illinois",98.2,76,0.4,2.2,10.4,0,9.3,1.8
"Census Tract 8067, Cook County, Illinois",98.4,80.3,4.1,0,11.5,0,2.5,1.6
"Census Tract 8068.01, Cook County, Illinois",97.2,68.5,12.2,0.2,13.8,0,2.4,2.8
"Census Tract 8068.02, Cook County, Illinois",100,63.7,6.1,0,29.9,0,0.2,0
"Census Tract 8069, Cook County, Illinois",97.9,65.6,1.3,0,30.5,0,0.5,2.1
"Census Tract 8070, Cook County, Illinois",98.6,54.7,7.7,0.2,34.5,0,1.6,1.4
"Census Tract 8071, Cook County, Illinois",97.8,80.5,12.4,0,4.3,0,0.5,2.2
"Census Tract 8072, Cook County, Illinois",98.8,62.9,13.8,0,19.8,0,2.2,1.2
"Census Tract 8073, Cook County, Illinois",97.9,53.8,9.6,0.4,33.3,0,0.7,2.1
