GEO.display-label,HC03_VC42,HC03_VC43,HC03_VC44,HC03_VC45,HC03_VC50,HC03_VC58,HC03_VC63,HC03_VC64
"Census Tract 2416, Cook County, Illinois",97.8,81.2,4,0.8,6.2,0,5.6,2.2
"Census Tract 2420, Cook County, Illinois",97.8,49.1,16.3,0.4,1.2,0,30.8,2.2
"Census Tract 2421, Cook County, Illinois",98.9,73.8,4.1,0.4,2.8,0.6,17.2,1.1
"Census Tract 2422, Cook County, Illinois",99.1,79.4,3.8,0.4,5,0,10.5,0.9
"Census Tract 2423, Cook County, Illinois",97.3,87.5,3.6,0,2.3,0,3.9,2.7
"Census Tract 2424, Cook County, Illinois",99.5,88.5,3,0,1.1,0,6.9,0.5
"Census Tract 2425, Cook County, Illinois",99,69.3,5.8,0,5,0,18.9,1
"Census Tract 2426, Cook County, Illinois",99.5,70.8,15,0,0.2,0,13.5,0.5
"Census Tract 2427, Cook County, Illinois",99.6,26.5,24.7,0,3.6,0,44.8,0.4
"Census Tract 2428, Cook County, Illinois",100,79.5,0.5,0,0,0,20.1,0
"Census Tract 2429, Cook County, Illinois",95.3,69.4,2.4,0.5,3.6,0,19.5,4.7
"Census Tract 2430, Cook County, Illinois",98.4,76.8,1.4,0,2.8,0,17.5,1.6
"Census Tract 2431, Cook County, Illinois",100,54,5.8,0,1.2,0.9,38,0
"Census Tract 2432, Cook County, Illinois",97.4,69.3,1.1,0,2.4,0,24.6,2.6
"Census Tract 2433, Cook County, Illinois",95.2,76.8,1.9,2,4.9,0,9.6,4.8
"Census Tract 2434, Cook County, Illinois",98.7,70.6,4.1,0,4.8,0,19.2,1.3
"Census Tract 2435, Cook County, Illinois",97.4,72.8,12.6,0,8.4,0,3.7,2.6
"Census Tract 2502, Cook County, Illinois",98.7,8.8,63.1,0.5,1.2,0,25,1.3
"Census Tract 2503, Cook County, Illinois",100,0.7,85.5,0,0.3,0,13.5,0
"Census Tract 2504, Cook County, Illinois",100,6.9,82.6,0,0,0,10.5,0
"Census Tract 2505, Cook County, Illinois",98.7,56.1,27.7,0.7,0.5,0,13.6,1.3
"Census Tract 2506, Cook County, Illinois",97.8,4.2,90.1,0,0,0,3.5,2.2
"Census Tract 2507, Cook County, Illinois",100,0.4,99.1,0,0,0,0.5,0
"Census Tract 2508, Cook County, Illinois",100,6,84.8,0,0,0,9.2,0
"Census Tract 2510, Cook County, Illinois",100,3.9,94.3,0,0,0,1.8,0
"Census Tract 2511, Cook County, Illinois",96.7,6,90.7,0,0,0,0,3.3
"Census Tract 2512, Cook County, Illinois",96.9,6.7,89.1,1.1,0,0,0,3.1
"Census Tract 2513, Cook County, Illinois",99.8,0.7,95.6,0.3,0,0,3.3,0.2
"Census Tract 2514, Cook County, Illinois",99.8,6,91.7,0,0.7,0,1.4,0.2
"Census Tract 2515, Cook County, Illinois",100,2.6,97.2,0,0,0,0.2,0
"Census Tract 2516, Cook County, Illinois",100,0,98.9,0,1.1,0,0,0
"Census Tract 2517, Cook County, Illinois",99.2,0.7,90.4,0,0,0,8.2,0.8
"Census Tract 2518, Cook County, Illinois",100,0.8,98.5,0.3,0,0,0.5,0
"Census Tract 2519, Cook County, Illinois",100,1.6,97.6,0,0.3,0,0.5,0
"Census Tract 2520, Cook County, Illinois",100,1.2,95.8,0,0,0,3,0
"Census Tract 2521.01, Cook County, Illinois",100,12.5,87.5,0,0,0,0,0
"Census Tract 2521.02, Cook County, Illinois",99.6,0,99.6,0,0,0,0,0.4
"Census Tract 2522.01, Cook County, Illinois",100,5.3,94.4,0,0.3,0,0,0
"Census Tract 2522.02, Cook County, Illinois",100,1,99,0,0,0,0,0
"Census Tract 2601, Cook County, Illinois",97.3,1.7,95.7,0,0,0,0,2.7
"Census Tract 2602, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 2603, Cook County, Illinois",100,0,99.4,0,0,0,0.6,0
"Census Tract 2604, Cook County, Illinois",99.2,0.6,98.5,0,0,0,0,0.8
"Census Tract 2605, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 2606, Cook County, Illinois",98.5,3.2,93.9,0.9,0,0,0.4,1.5
"Census Tract 2607, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 2608, Cook County, Illinois",99.4,0.9,95.3,0,0,0,3.2,0.6
"Census Tract 2609, Cook County, Illinois",100,1,99,0,0,0,0,0
"Census Tract 2610, Cook County, Illinois",100,0.4,99.6,0,0,0,0,0
"Census Tract 2705, Cook County, Illinois",97.8,3,90.8,0,0.3,0,3.7,2.2
"Census Tract 2712, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 2713, Cook County, Illinois",100,1.3,97.6,0,0,0,1.1,0
"Census Tract 2714, Cook County, Illinois",100,1.8,96.6,0,0,0,1.6,0
"Census Tract 2715, Cook County, Illinois",100,2.3,97.7,0,0,0,0,0
"Census Tract 2718, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 2801, Cook County, Illinois",98.8,82.4,2,0,13.9,0,0.5,1.2
"Census Tract 2804, Cook County, Illinois",100,16.7,80.6,0,2.3,0,0.4,0
"Census Tract 2808, Cook County, Illinois",100,17.2,82.8,0,0,0,0,0
"Census Tract 2809, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 2819, Cook County, Illinois",97.3,55.9,11.6,0,28.8,0,0.9,2.7
"Census Tract 2827, Cook County, Illinois",94.2,39.1,38.1,0,5.2,0,11.9,5.8
"Census Tract 2828, Cook County, Illinois",98.4,54.4,12.6,0,16,0,15.5,1.6
"Census Tract 2831, Cook County, Illinois",99.3,32.4,35.9,0,27,0,4.1,0.7
"Census Tract 2832, Cook County, Illinois",94.5,39.2,29.6,0,23.9,0,1.8,5.5
"Census Tract 2838, Cook County, Illinois",98.6,29.1,60,1.5,5.7,0,2.3,1.4
"Census Tract 2909, Cook County, Illinois",97.4,1.2,93.8,0,0,0,2.5,2.6
"Census Tract 2912, Cook County, Illinois",98.2,0,98.2,0,0,0,0,1.8
"Census Tract 2916, Cook County, Illinois",100,20,37.8,1.2,0,0,41.1,0
"Census Tract 2922, Cook County, Illinois",100,3.7,94.7,0,1.6,0,0,0
"Census Tract 2924, Cook County, Illinois",100,3.7,96.3,0,0,0,0,0
"Census Tract 2925, Cook County, Illinois",99.2,0.7,98.5,0,0,0,0,0.8
"Census Tract 3005, Cook County, Illinois",100,41.1,3.3,0,0,0,55.6,0
"Census Tract 3006, Cook County, Illinois",100,47.4,18.6,0.2,0,0,33.8,0
"Census Tract 3007, Cook County, Illinois",100,52.6,3.2,0.2,0,0,44,0
"Census Tract 3008, Cook County, Illinois",98.1,45,0,0,0,0,53.1,1.9
"Census Tract 3009, Cook County, Illinois",100,49.5,0.6,0,0,0,50,0
"Census Tract 3011, Cook County, Illinois",100,46.9,3.4,0,0,0,49.7,0
"Census Tract 3012, Cook County, Illinois",100,47.8,8.2,0,0,0,44,0
"Census Tract 3016, Cook County, Illinois",100,52.5,0,1.6,0,0,45.9,0
"Census Tract 3017.01, Cook County, Illinois",97.2,45.9,0,0,0,0,51.3,2.8
"Census Tract 3017.02, Cook County, Illinois",100,37.3,0,0,0,0,62.7,0
"Census Tract 3018.01, Cook County, Illinois",98.9,46,1.8,0,0,0,51.1,1.1
"Census Tract 3018.02, Cook County, Illinois",100,43.6,0,0,0,0,56.4,0
"Census Tract 3018.03, Cook County, Illinois",97.7,67.5,0,0.3,0,0,30,2.3
"Census Tract 3102, Cook County, Illinois",99,42.9,3.1,0,0,0,53,1
"Census Tract 3103, Cook County, Illinois",100,47.8,3.8,0,0,0,48.4,0
"Census Tract 3104, Cook County, Illinois",100,45.2,11.8,2.1,0,0,40.9,0
"Census Tract 3105, Cook County, Illinois",100,36.5,0,0,0,0,63.5,0
"Census Tract 3106, Cook County, Illinois",95.1,36.2,6.9,0,1.9,0,50.1,4.9
"Census Tract 3107, Cook County, Illinois",100,57.6,3.2,0,1.9,0,37.3,0
"Census Tract 3108, Cook County, Illinois",98.9,41.3,0.5,0.5,0,0,56.6,1.1
"Census Tract 3109, Cook County, Illinois",99.1,38,2,0.8,0.6,0,57.7,0.9
"Census Tract 3201, Cook County, Illinois",98.4,73.6,4,0.2,17.8,0,2.7,1.6
"Census Tract 3204, Cook County, Illinois",88.7,67.6,1.6,0,19.5,0,0,11.3
"Census Tract 3206, Cook County, Illinois",96.4,60.8,15.6,0,20,0,0,3.6
"Census Tract 3301, Cook County, Illinois",98,49.8,32.7,0.4,12.3,0,2.8,2
"Census Tract 3302, Cook County, Illinois",98.5,44.3,32.8,0,20.1,0,1.3,1.5
"Census Tract 3403, Cook County, Illinois",90.6,16,0,0,71.3,0,3.4,9.4
"Census Tract 3404, Cook County, Illinois",91.8,18.5,0,0,66.5,0,6.7,8.2
"Census Tract 3405, Cook County, Illinois",98.7,45.5,15.8,0,24.3,0,13,1.3
"Census Tract 3406, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 3501, Cook County, Illinois",98.4,10.9,61.9,0.6,22.3,0,2.8,1.6
"Census Tract 3504, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 3510, Cook County, Illinois",98.8,3.5,78.2,0,16.8,0,0.3,1.2
"Census Tract 3511, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 3514, Cook County, Illinois",100,9.3,90.7,0,0,0,0,0
"Census Tract 3515, Cook County, Illinois",100,0,76.7,0,23.3,0,0,0
"Census Tract 3602, Cook County, Illinois",96.2,0,93.2,0,0,0,3,3.8
"Census Tract 3801, Cook County, Illinois",100,3.2,96.4,0.4,0,0,0,0
"Census Tract 3802, Cook County, Illinois",98.9,1.2,97.7,0,0,0,0,1.1
"Census Tract 3805, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 3807, Cook County, Illinois",99.3,12.1,86.4,0,0.8,0,0,0.7
"Census Tract 3812, Cook County, Illinois",97.9,7.3,89.2,0,1,0,0.3,2.1
"Census Tract 3814, Cook County, Illinois",100,3.6,94.6,0,0,0,1.8,0
"Census Tract 3815, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 3817, Cook County, Illinois",,,,,,,,
"Census Tract 3818, Cook County, Illinois",96.8,4,91.8,0,0,0,0.9,3.2
"Census Tract 3819, Cook County, Illinois",98,1.2,96.8,0,0,0,0,2
"Census Tract 3901, Cook County, Illinois",100,3.5,94.9,0,0.6,0,1.1,0
"Census Tract 3902, Cook County, Illinois",99.2,3.4,83.9,0,12,0,0,0.8
"Census Tract 3903, Cook County, Illinois",97.8,2,95.8,0,0,0,0,2.2
"Census Tract 3904, Cook County, Illinois",100,5.4,93.1,0.9,0.3,0,0.4,0
"Census Tract 3905, Cook County, Illinois",100,29.6,63.3,0.8,6.2,0,0,0
"Census Tract 3906, Cook County, Illinois",92.5,38.2,47.4,0,6.9,0,0,7.5
"Census Tract 3907, Cook County, Illinois",97.6,31,50.2,0,15.7,0,0.7,2.4
"Census Tract 4003, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 4004, Cook County, Illinois",99.4,0.4,97.9,0,0.6,0,0.5,0.6
"Census Tract 4005, Cook County, Illinois",98.7,0.4,98.3,0,0,0,0,1.3
"Census Tract 4008, Cook County, Illinois",100,0,99.6,0.4,0,0,0,0
"Census Tract 4101, Cook County, Illinois",97.7,30.1,50,0,4.9,0,12.7,2.3
"Census Tract 4102, Cook County, Illinois",96.9,43.3,34.4,2.8,16,0,0.4,3.1
"Census Tract 4105, Cook County, Illinois",99,28.5,63,0.8,6.7,0,0,1
"Census Tract 4106, Cook County, Illinois",97.9,46.4,38.5,0,10.6,0,2.4,2.1
"Census Tract 4107, Cook County, Illinois",98,52.8,21.1,0,15.5,0,8.7,2
"Census Tract 4108, Cook County, Illinois",97.2,39.8,42.3,0,14,0,1.1,2.8
"Census Tract 4109, Cook County, Illinois",97.7,49.1,39.9,0,6.3,0,2.4,2.3
"Census Tract 4110, Cook County, Illinois",98.3,62.2,26.5,0.3,7.9,0.4,1,1.7
"Census Tract 4111, Cook County, Illinois",98.4,75.8,1.7,0,20.6,0,0.4,1.6
"Census Tract 4112, Cook County, Illinois",99.3,71,14.3,0,13.3,0,0.6,0.7
"Census Tract 4201, Cook County, Illinois",100,5.6,93.6,0,0.8,0,0,0
"Census Tract 4202, Cook County, Illinois",95.7,32.8,56.8,2.1,3.3,0,0.6,4.3
"Census Tract 4203, Cook County, Illinois",100,21.9,71.1,0,4.9,0,2.1,0
"Census Tract 4204, Cook County, Illinois",96.8,9.6,74.9,0,11.1,0,1.2,3.2
"Census Tract 4205, Cook County, Illinois",99.6,0,99.6,0,0,0,0,0.4
"Census Tract 4206, Cook County, Illinois",99,1.1,97,0,0,0,0.9,1
"Census Tract 4207, Cook County, Illinois",99.5,0.3,99,0,0,0,0.2,0.5
"Census Tract 4208, Cook County, Illinois",99.7,3.4,95.2,0.4,0,0,0.7,0.3
"Census Tract 4212, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 4301.01, Cook County, Illinois",99.2,1.8,97.3,0,0,0,0,0.8
"Census Tract 4301.02, Cook County, Illinois",99.3,0.8,98.5,0,0,0,0,0.7
"Census Tract 4302, Cook County, Illinois",97.3,2.6,91.7,0.6,0,0,2.5,2.7
"Census Tract 4303, Cook County, Illinois",100,0.4,99.2,0.4,0,0,0,0
"Census Tract 4304, Cook County, Illinois",99.4,1.1,98.3,0,0,0,0,0.6
"Census Tract 4305, Cook County, Illinois",98.5,0,98.5,0,0,0,0,1.5
"Census Tract 4306, Cook County, Illinois",100,1.8,96.6,0,0,0,1.6,0
"Census Tract 4307, Cook County, Illinois",98,1.7,96.3,0,0,0,0,2
"Census Tract 4308, Cook County, Illinois",100,1.4,97.6,0.4,0,0.6,0,0
"Census Tract 4309, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 4312, Cook County, Illinois",98.5,1.2,95.9,0,0,0,1.4,1.5
"Census Tract 4313.01, Cook County, Illinois",99.3,0.5,97,1.4,0,0,0.4,0.7
"Census Tract 4313.02, Cook County, Illinois",99.2,0,99.2,0,0,0,0,0.8
"Census Tract 4314, Cook County, Illinois",97.5,1.3,95,0,0.6,0,0.7,2.5
"Census Tract 4401.01, Cook County, Illinois",100,0.2,99,0.1,0.7,0,0,0
"Census Tract 4401.02, Cook County, Illinois",99.6,0.6,98.9,0.2,0,0,0,0.4
"Census Tract 4402.01, Cook County, Illinois",96.9,0,96.7,0.2,0,0,0,3.1
"Census Tract 4402.02, Cook County, Illinois",98.6,0,97.9,0,0,0,0.7,1.4
"Census Tract 4403, Cook County, Illinois",97.6,0.3,95.7,0,1.6,0,0,2.4
"Census Tract 4406, Cook County, Illinois",100,0,99.6,0.4,0,0,0,0
"Census Tract 4407, Cook County, Illinois",97.1,1.5,95.6,0,0,0,0,2.9
"Census Tract 4408, Cook County, Illinois",100,0.9,98.5,0,0,0,0.6,0
"Census Tract 4409, Cook County, Illinois",98.6,0.6,98,0,0,0,0,1.4
"Census Tract 4503, Cook County, Illinois",98.3,4.3,94,0,0,0,0,1.7
"Census Tract 4601, Cook County, Illinois",98.9,8.5,82.5,0,0,0,8,1.1
"Census Tract 4602, Cook County, Illinois",100,40.4,34.7,1.4,0.3,0,23.3,0
"Census Tract 4603.01, Cook County, Illinois",97.2,14.9,63.9,0,0,0,18.4,2.8
"Census Tract 4603.02, Cook County, Illinois",99.5,1.7,95,0,0,0,2.8,0.5
"Census Tract 4604, Cook County, Illinois",99.8,1,98.2,0,0,0,0.6,0.2
"Census Tract 4605, Cook County, Illinois",99.8,0.2,98.3,0,0.3,1,0,0.2
"Census Tract 4606, Cook County, Illinois",100,1.7,86.9,0,0,0,11.4,0
"Census Tract 4607, Cook County, Illinois",96.6,25.9,43.8,0,0,0,26.8,3.4
"Census Tract 4610, Cook County, Illinois",100,37.5,58.2,0,0,0,4.2,0
"Census Tract 4701, Cook County, Illinois",100,2.2,97.8,0,0,0,0,0
"Census Tract 4801, Cook County, Illinois",100,0.8,99.2,0,0,0,0,0
"Census Tract 4802, Cook County, Illinois",100,0,95.8,0,4.2,0,0,0
"Census Tract 4803, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 4804, Cook County, Illinois",100,0.7,98.6,0,0.2,0,0.5,0
"Census Tract 4805, Cook County, Illinois",99.3,2.6,87.2,0,0,0,9.4,0.7
"Census Tract 4903, Cook County, Illinois",98.8,0.7,96,0.6,0,0,1.5,1.2
"Census Tract 4904, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 4905, Cook County, Illinois",99.4,1.5,96.6,0,0.5,0,0.8,0.6
"Census Tract 4906, Cook County, Illinois",97.7,0.7,94.6,0,2.5,0,0,2.3
"Census Tract 4907, Cook County, Illinois",99.6,0,98.8,0,0,0,0.8,0.4
"Census Tract 4908, Cook County, Illinois",99.3,1.9,97.4,0,0,0,0,0.7
"Census Tract 4909.01, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 4909.02, Cook County, Illinois",100,0.2,99.4,0.4,0,0,0,0
"Census Tract 4910, Cook County, Illinois",97.9,1.3,96.7,0,0,0,0,2.1
"Census Tract 4911, Cook County, Illinois",99,1,97.9,0,0,0,0.2,1
"Census Tract 4912, Cook County, Illinois",100,0.5,99.5,0,0,0,0,0
"Census Tract 4913, Cook County, Illinois",100,0.3,99.7,0,0,0,0,0
"Census Tract 4914, Cook County, Illinois",99.3,0.3,99,0,0,0,0,0.7
"Census Tract 5001, Cook County, Illinois",100,0.6,98.5,0,0,0,0.9,0
"Census Tract 5002, Cook County, Illinois",100,3.9,96.1,0,0,0,0,0
"Census Tract 5003, Cook County, Illinois",99.3,44.2,42.6,0,0,0,12.5,0.7
"Census Tract 5101, Cook County, Illinois",99.5,50.6,2.5,0,0,0,46.4,0.5
"Census Tract 5102, Cook County, Illinois",100,15.1,82,0,0,0,2.8,0
"Census Tract 5103, Cook County, Illinois",96.7,0.2,94.4,0,0.7,0.2,1.2,3.3
"Census Tract 5201, Cook County, Illinois",96.4,51.7,8.4,0,0,0,36.3,3.6
"Census Tract 5202, Cook County, Illinois",99.6,57,8.3,0,0,0,34.3,0.4
"Census Tract 5203, Cook County, Illinois",98.2,64.2,0.7,0.3,0.3,0,32.7,1.8
"Census Tract 5204, Cook County, Illinois",98.2,61.3,0.2,0,0,0,36.7,1.8
"Census Tract 5205, Cook County, Illinois",97.5,66.4,0.3,0,0.2,0,30.6,2.5
"Census Tract 5206, Cook County, Illinois",98.3,66.8,1.8,0,1,0,28.7,1.7
"Census Tract 5301, Cook County, Illinois",100,25.5,59.9,0,0,0,14.6,0
"Census Tract 5302, Cook County, Illinois",99.8,0.5,99.3,0,0,0,0,0.2
"Census Tract 5303, Cook County, Illinois",99.8,0.1,97.7,0,0,0,2,0.2
"Census Tract 5304, Cook County, Illinois",100,1.8,92.4,0,0,0,5.8,0
"Census Tract 5305.01, Cook County, Illinois",98.6,0.4,98.2,0,0,0,0,1.4
"Census Tract 5305.02, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 5305.03, Cook County, Illinois",98.6,0,98.6,0,0,0,0,1.4
"Census Tract 5306, Cook County, Illinois",100,0.8,99.2,0,0,0,0,0
"Census Tract 5401.01, Cook County, Illinois",100,3,95.4,0,1.6,0,0,0
"Census Tract 5401.02, Cook County, Illinois",100,0.6,99.4,0,0,0,0,0
"Census Tract 5501, Cook County, Illinois",97.4,70.3,10,0,0.6,0,16.5,2.6
"Census Tract 5502, Cook County, Illinois",92.7,75.6,4.8,0.1,0,0,12.1,7.3
"Census Tract 5601, Cook County, Illinois",100,63.5,12.3,0,10.5,0,13.7,0
"Census Tract 5602, Cook County, Illinois",100,4.3,92.2,0.5,1.8,0,1.2,0
"Census Tract 5603, Cook County, Illinois",100,41.5,9.1,0,8,0,41.3,0
"Census Tract 5604, Cook County, Illinois",100,70,1.3,0.7,4.1,0,23.8,0
"Census Tract 5607, Cook County, Illinois",92,66.9,0,0,3.5,0,21.7,8
"Census Tract 5608, Cook County, Illinois",94.1,72.8,0.5,0,0,0,20.9,5.9
"Census Tract 5609, Cook County, Illinois",98.1,86.5,0,0,0.5,0,11,1.9
"Census Tract 5610, Cook County, Illinois",97.8,82.3,0,0,0,0,15.4,2.2
"Census Tract 5611, Cook County, Illinois",99.2,85,0,0,0.4,0,13.8,0.8
"Census Tract 5701, Cook County, Illinois",100,62.6,0,5.2,0,0,32.2,0
"Census Tract 5702, Cook County, Illinois",100,72.5,0,0,0,0,27.5,0
"Census Tract 5703, Cook County, Illinois",99.1,58.5,0.2,0,0,0,40.4,0.9
"Census Tract 5704, Cook County, Illinois",99.7,39.7,0,1,0,0,59,0.3
"Census Tract 5705, Cook County, Illinois",100,44.2,4.8,0,0,0,51,0
"Census Tract 5801, Cook County, Illinois",99.3,43.9,4,0,7.9,0,43.4,0.7
"Census Tract 5802, Cook County, Illinois",98.3,32.2,0,0,6.2,0,59.9,1.7
"Census Tract 5803, Cook County, Illinois",100,37.1,0,0,2.4,0,60.6,0
"Census Tract 5804, Cook County, Illinois",98.9,47.5,0,0,5.5,0,45.9,1.1
"Census Tract 5805.01, Cook County, Illinois",99.4,44.4,0,0,4.8,0,50.2,0.6
"Census Tract 5805.02, Cook County, Illinois",96.9,49.8,2.3,0,11.6,0,33.1,3.1
"Census Tract 5806, Cook County, Illinois",99.6,58.3,3.6,0.8,8.7,0,28.2,0.4
"Census Tract 5807, Cook County, Illinois",99.6,52.1,0,0,5,0,42.4,0.4
"Census Tract 5808, Cook County, Illinois",100,56.4,1.1,0.8,0,0,41.7,0
"Census Tract 5905, Cook County, Illinois",100,48.1,0,0,14.2,0,37.7,0
"Census Tract 5906, Cook County, Illinois",95.6,51.4,1,0,8.4,0,34.8,4.4
"Census Tract 5907, Cook County, Illinois",95.2,44.7,4.7,0,14.4,0,31.4,4.8
"Census Tract 6004, Cook County, Illinois",95.9,29.1,2.3,0,56.8,0,7.6,4.1
"Census Tract 6006, Cook County, Illinois",98.3,42.5,0.4,0,33.1,0,22.3,1.7
"Census Tract 6007, Cook County, Illinois",97.8,55.1,2.4,0,21.5,0,18.7,2.2
"Census Tract 6009, Cook County, Illinois",98.4,44,4.8,0.9,30.1,0,18.6,1.6
"Census Tract 6103, Cook County, Illinois",97,42.9,1.1,2.4,0.7,0,49.9,3
"Census Tract 6104, Cook County, Illinois",100,51.9,0,0,0,0,48.1,0
"Census Tract 6108, Cook County, Illinois",99.1,98.4,0,0,0,0,0.7,0.9
"Census Tract 6110, Cook County, Illinois",97.5,1.6,68.7,0,0,0,27.2,2.5
"Census Tract 6111, Cook County, Illinois",99.5,30.5,21.3,0,1.2,0,46.5,0.5
"Census Tract 6112, Cook County, Illinois",100,40.8,26.7,2.1,0.5,0,29.9,0
"Census Tract 6113, Cook County, Illinois",98.4,35.6,6.7,0,0,0,56.1,1.6
"Census Tract 6114, Cook County, Illinois",97.1,45,3,0,0,0,49.1,2.9
"Census Tract 6115, Cook County, Illinois",100,44.2,10.1,1,0,0,44.7,0
"Census Tract 6116, Cook County, Illinois",92.4,18.8,65.9,0,0,0,7.6,7.6
"Census Tract 6117, Cook County, Illinois",99,13.5,79.1,0,0,0,6.5,1
"Census Tract 6118, Cook County, Illinois",98.9,16,63.1,0,0,0.5,19.3,1.1
"Census Tract 6119, Cook County, Illinois",99.6,12.6,84,0,0,0,3,0.4
"Census Tract 6120, Cook County, Illinois",100,0,99.6,0,0.2,0,0.1,0
"Census Tract 6121, Cook County, Illinois",100,1,99,0,0,0,0,0
"Census Tract 6201, Cook County, Illinois",97.6,56.8,4.4,0.3,0.7,0,35.5,2.4
"Census Tract 6202, Cook County, Illinois",97.8,36.5,0.5,0,8.2,0,52.5,2.2
"Census Tract 6203, Cook County, Illinois",97.6,59.4,0.1,0,0.9,0,37.2,2.4
"Census Tract 6204, Cook County, Illinois",99.9,56.6,4.8,0.2,1.1,0,37.1,0.1
"Census Tract 6301, Cook County, Illinois",96.5,37.3,22,0,0,0,37.2,3.5
"Census Tract 6302, Cook County, Illinois",98.7,55.2,0,0,2.4,0,41.1,1.3
"Census Tract 6303, Cook County, Illinois",98.6,57.3,0,0.5,0,0,40.9,1.4
"Census Tract 6304, Cook County, Illinois",99.4,43.9,0.1,0,0.1,0,55.3,0.6
"Census Tract 6305, Cook County, Illinois",99.4,42.6,3.2,0,0,0,53.6,0.6
"Census Tract 6308, Cook County, Illinois",98.9,45.6,4.4,0,0.2,0,48.7,1.1
"Census Tract 6309, Cook County, Illinois",99.5,44.9,0.6,0,0.9,0,53.1,0.5
"Census Tract 6401, Cook County, Illinois",96.6,29.4,3.4,0,1.2,0,62.6,3.4
"Census Tract 6403, Cook County, Illinois",100,70.8,3.3,2.5,0.9,0,22.5,0
"Census Tract 6404, Cook County, Illinois",97.9,77.1,0,0,0,0,20.8,2.1
"Census Tract 6405, Cook County, Illinois",98.1,71.7,0.3,0,1,0,25,1.9
"Census Tract 6406, Cook County, Illinois",99,71,0,0,3.1,0,24.9,1
"Census Tract 6407, Cook County, Illinois",98.4,62.9,0.1,0,0.2,0,35.2,1.6
"Census Tract 6408, Cook County, Illinois",100,54.5,3.7,0,0,0,41.8,0
"Census Tract 6501, Cook County, Illinois",95.8,28,3.4,0.2,0.3,0,64,4.2
"Census Tract 6502, Cook County, Illinois",91.9,42.9,0.6,2.8,0,0,45.6,8.1
"Census Tract 6503.01, Cook County, Illinois",99.8,32.2,2.6,0,0,0,65,0.2
"Census Tract 6503.02, Cook County, Illinois",90.8,44.2,1.1,0,0,0,45.5,9.2
"Census Tract 6504, Cook County, Illinois",99.9,24.3,2.5,0.7,0,0,72.3,0.1
"Census Tract 6505, Cook County, Illinois",98.7,36.2,11.9,1.3,1.3,0,48.1,1.3
"Census Tract 6603.01, Cook County, Illinois",100,5,73.8,0,0,0,21.2,0
"Census Tract 6603.02, Cook County, Illinois",98,15.6,20.6,0.5,1.1,0,60.2,2
"Census Tract 6604, Cook County, Illinois",99.6,21.6,3.4,0.2,0,0,74.4,0.4
"Census Tract 6605, Cook County, Illinois",99.3,25.5,20,0,0,0,53.9,0.7
"Census Tract 6606, Cook County, Illinois",99.2,8.4,58.5,0,2,0,30.3,0.8
"Census Tract 6607, Cook County, Illinois",100,3.3,96.3,0,0.4,0,0,0
"Census Tract 6608, Cook County, Illinois",97.3,8.7,71.7,0.7,0,0,16.2,2.7
"Census Tract 6609, Cook County, Illinois",99.8,7.2,86.7,0,0,0,5.8,0.2
"Census Tract 6610, Cook County, Illinois",98.5,2.1,95.8,0,0,0,0.6,1.5
"Census Tract 6611, Cook County, Illinois",99.3,17.4,51.6,0,0.1,0,30.2,0.7
"Census Tract 6701, Cook County, Illinois",100,3.9,96.1,0,0,0,0,0
"Census Tract 6702, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 6703, Cook County, Illinois",98.2,3.4,93,0,1.8,0,0,1.8
"Census Tract 6704, Cook County, Illinois",98.4,4.2,94,0,0,0,0.2,1.6
"Census Tract 6705, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 6706, Cook County, Illinois",97.4,0,97.4,0,0,0,0,2.6
"Census Tract 6707, Cook County, Illinois",99.4,0.9,98.4,0,0,0,0,0.6
"Census Tract 6708, Cook County, Illinois",97.7,4.5,93.2,0,0,0,0,2.3
"Census Tract 6709, Cook County, Illinois",98.3,0,97.9,0.4,0,0,0,1.7
"Census Tract 6711, Cook County, Illinois",97.7,0,97.7,0,0,0,0,2.3
"Census Tract 6712, Cook County, Illinois",100,0.6,99.4,0,0,0,0,0
"Census Tract 6713, Cook County, Illinois",99.7,1.5,97.6,0,0,0,0.7,0.3
"Census Tract 6714, Cook County, Illinois",98.8,4.1,93.2,0,0,0,1.5,1.2
