GEO.display-label,HC03_VC42,HC03_VC43,HC03_VC44,HC03_VC45,HC03_VC50,HC03_VC58,HC03_VC63,HC03_VC64
"Census Tract 6707, Cook County, Illinois",99.5,1.3,98.2,0,0,0,0,0.5
"Census Tract 6708, Cook County, Illinois",97.7,0.1,97.5,0,0,0,0,2.3
"Census Tract 6709, Cook County, Illinois",98.3,0,97.5,0.7,0,0,0,1.7
"Census Tract 6711, Cook County, Illinois",98.3,0,98.3,0,0,0,0,1.7
"Census Tract 6712, Cook County, Illinois",100,0.5,99.5,0,0,0,0,0
"Census Tract 6713, Cook County, Illinois",98.7,1.3,97.3,0,0,0,0,1.3
"Census Tract 6714, Cook County, Illinois",99.1,3.3,95.8,0,0,0,0,0.9
"Census Tract 6715, Cook County, Illinois",97.6,3,94.6,0,0,0,0,2.4
"Census Tract 6716, Cook County, Illinois",95.9,0.7,95.2,0,0,0,0,4.1
"Census Tract 6718, Cook County, Illinois",100,1,99,0,0,0,0,0
"Census Tract 6719, Cook County, Illinois",99.6,0,99.6,0,0,0,0,0.4
"Census Tract 6720, Cook County, Illinois",99.2,2.1,97.1,0,0,0,0,0.8
"Census Tract 6805, Cook County, Illinois",99.3,7.3,91.4,0,0,0,0.7,0.7
"Census Tract 6806, Cook County, Illinois",97.3,0,97.3,0,0,0,0,2.7
"Census Tract 6809, Cook County, Illinois",99.8,1.5,97.6,0.4,0.1,0,0.1,0.2
"Census Tract 6810, Cook County, Illinois",98.6,2,96.4,0,0,0,0.3,1.4
"Census Tract 6811, Cook County, Illinois",100,0.4,99.6,0,0,0,0,0
"Census Tract 6812, Cook County, Illinois",100,0.4,97.4,2.2,0,0,0,0
"Census Tract 6813, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 6814, Cook County, Illinois",99.6,0.3,99.3,0,0,0,0,0.4
"Census Tract 6903, Cook County, Illinois",99.7,6.7,92.5,0.3,0.1,0,0,0.3
"Census Tract 6904, Cook County, Illinois",100,0.2,99.7,0,0,0,0,0
"Census Tract 6905, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 6909, Cook County, Illinois",100,0.8,98.3,0.9,0,0,0,0
"Census Tract 6910, Cook County, Illinois",98.7,0,98.7,0,0,0,0,1.3
"Census Tract 6911, Cook County, Illinois",98.5,0.4,97.8,0,0,0,0.2,1.5
"Census Tract 6912, Cook County, Illinois",99.8,0,94.7,5.2,0,0,0,0.2
"Census Tract 6913, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 6914, Cook County, Illinois",100,2.6,96.3,0,1.1,0,0,0
"Census Tract 6915, Cook County, Illinois",97.1,2.1,95,0,0,0,0,2.9
"Census Tract 7001, Cook County, Illinois",100,8.1,68.1,0,0,0,23.8,0
"Census Tract 7002, Cook County, Illinois",97.9,38.8,15,2,0.2,0,42,2.1
"Census Tract 7003.01, Cook County, Illinois",99.1,51.8,13.2,0,0.5,0,33.5,0.9
"Census Tract 7003.02, Cook County, Illinois",100,51.2,22.6,0,0.6,0,25.6,0
"Census Tract 7004.01, Cook County, Illinois",97.9,24.6,54.9,0.2,0.4,0,17.9,2.1
"Census Tract 7004.02, Cook County, Illinois",98.7,17.4,70.5,0,0,0,10.9,1.3
"Census Tract 7005.01, Cook County, Illinois",99.8,8.5,90.2,0,0.3,0,0.8,0.2
"Census Tract 7005.02, Cook County, Illinois",100,4.7,95.3,0,0,0,0,0
"Census Tract 7101, Cook County, Illinois",100,8.7,90.2,1.1,0,0,0,0
"Census Tract 7102, Cook County, Illinois",100,1.2,98.8,0,0,0,0,0
"Census Tract 7103, Cook County, Illinois",98.9,0,98.9,0,0,0,0,1.1
"Census Tract 7104, Cook County, Illinois",99.4,0,98.4,0,1,0,0,0.6
"Census Tract 7105, Cook County, Illinois",99.7,0.2,99.3,0,0,0,0.1,0.3
"Census Tract 7106, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 7107, Cook County, Illinois",100,1.1,98.9,0,0,0,0,0
"Census Tract 7108, Cook County, Illinois",99.2,0.5,98.1,0.7,0,0,0,0.8
"Census Tract 7109, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 7110, Cook County, Illinois",99.8,2.2,97.2,0.3,0,0,0,0.2
"Census Tract 7111, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 7112, Cook County, Illinois",99.4,1,98.4,0,0,0,0,0.6
"Census Tract 7113, Cook County, Illinois",97,0,95.7,0,1.1,0,0.2,3
"Census Tract 7114, Cook County, Illinois",98.6,0.1,98.4,0,0,0,0,1.4
"Census Tract 7115, Cook County, Illinois",99.1,0,99.1,0,0,0,0,0.9
"Census Tract 7201, Cook County, Illinois",98.8,67.8,30.7,0,0.2,0,0,1.2
"Census Tract 7202, Cook County, Illinois",96.3,32.5,63.3,0.1,0,0,0.4,3.7
"Census Tract 7203, Cook County, Illinois",99,67.8,30.6,0,0.3,0,0.3,1
"Census Tract 7204, Cook County, Illinois",99.8,96.2,3.2,0.4,0,0,0,0.2
"Census Tract 7205, Cook County, Illinois",99.5,96.2,2.7,0,0.6,0,0,0.5
"Census Tract 7206, Cook County, Illinois",100,85.2,13.9,0,1,0,0,0
"Census Tract 7207, Cook County, Illinois",98.7,39.1,56.5,0,1.8,0,1.4,1.3
"Census Tract 7301, Cook County, Illinois",100,0.2,99.1,0,0.7,0,0,0
"Census Tract 7302.01, Cook County, Illinois",99.1,0.1,98.9,0,0,0,0,0.9
"Census Tract 7302.02, Cook County, Illinois",98.4,4.3,93.9,0,0,0,0.2,1.6
"Census Tract 7303, Cook County, Illinois",97.9,0,97.9,0,0,0,0,2.1
"Census Tract 7304, Cook County, Illinois",100,1.1,98.4,0,0,0,0.5,0
"Census Tract 7305, Cook County, Illinois",99,2.9,95.7,0,0,0,0.5,1
"Census Tract 7306, Cook County, Illinois",99,0.2,98.8,0,0,0,0,1
"Census Tract 7307, Cook County, Illinois",100,0.4,99.6,0,0,0,0,0
"Census Tract 7401, Cook County, Illinois",99.4,96.7,0,0.4,0,0,2.2,0.6
"Census Tract 7402, Cook County, Illinois",96,90.7,3.4,0,1.2,0,0.8,4
"Census Tract 7403, Cook County, Illinois",100,99.6,0.4,0,0,0,0,0
"Census Tract 7404, Cook County, Illinois",98,80,14.2,0,0.2,0,3.6,2
"Census Tract 7501, Cook County, Illinois",98.9,4.6,93.5,0,0.8,0,0,1.1
"Census Tract 7502, Cook County, Illinois",98,48.3,48.1,0.3,0.5,0,0.8,2
"Census Tract 7503, Cook County, Illinois",100,84.4,12.3,0,0,0,3.2,0
"Census Tract 7504, Cook County, Illinois",99.5,79.6,19.6,0,0.3,0,0,0.5
"Census Tract 7505, Cook County, Illinois",97.8,33,62.7,0.5,1,0,0.6,2.2
"Census Tract 7506, Cook County, Illinois",99.3,1.1,97.3,0,0.6,0,0.2,0.7
"Census Tract 7608.01, Cook County, Illinois",98.5,76,2,1.2,12.7,0,6.6,1.5
"Census Tract 7608.02, Cook County, Illinois",98.3,94.5,0,0,1.9,0,1.9,1.7
"Census Tract 7608.03, Cook County, Illinois",98.1,84.7,1,0,7.3,0,5.1,1.9
"Census Tract 7702.01, Cook County, Illinois",98.5,74.9,1.2,0.4,11.3,0,10.7,1.5
"Census Tract 7702.02, Cook County, Illinois",98.4,93.5,0.3,0.8,1.1,0,2.7,1.6
"Census Tract 7703, Cook County, Illinois",97.8,82.8,2,0,7,0,6,2.2
"Census Tract 7704, Cook County, Illinois",94,72.7,0.8,0.7,8.6,0,11.2,6
"Census Tract 7705, Cook County, Illinois",98.5,37.1,4.2,0,2.9,0.9,53.5,1.5
"Census Tract 7706.01, Cook County, Illinois",98.9,86.5,0.6,0,11,0,0.8,1.1
"Census Tract 7706.02, Cook County, Illinois",99.9,58.4,4,0.7,9.6,0,27.1,0.1
"Census Tract 7707, Cook County, Illinois",99.8,90.9,2.4,0,5.3,0,1.2,0.2
"Census Tract 7708, Cook County, Illinois",98.3,76.1,4.8,0,8.2,0,9.2,1.7
"Census Tract 7709.01, Cook County, Illinois",99.2,86,0,0.3,3.8,0,9,0.8
"Census Tract 7709.02, Cook County, Illinois",99.5,93.3,0,0,4.6,0,1.7,0.5
"Census Tract 8001, Cook County, Illinois",99.6,95.2,0,1.5,0.7,0.9,1.3,0.4
"Census Tract 8002, Cook County, Illinois",98.5,92.6,1.9,0,3.4,0,0.6,1.5
"Census Tract 8003, Cook County, Illinois",98.3,93.2,1.4,0,3.3,0,0.5,1.7
"Census Tract 8004, Cook County, Illinois",96.4,92.2,0,0.9,3.1,0,0.2,3.6
"Census Tract 8005, Cook County, Illinois",98.9,93.2,0,0,5.5,0,0.3,1.1
"Census Tract 8006, Cook County, Illinois",99.8,98.2,0.7,0,0.9,0,0,0.2
"Census Tract 8007, Cook County, Illinois",97.7,89,0,0,8.7,0,0,2.3
"Census Tract 8008, Cook County, Illinois",92.4,86.6,0,0,4.5,0,1.3,7.6
"Census Tract 8009, Cook County, Illinois",99.8,72.7,0.2,0,25.2,0,1.7,0.2
"Census Tract 8010, Cook County, Illinois",98.9,83.9,0.3,0.3,13.7,0,0.7,1.1
"Census Tract 8011, Cook County, Illinois",98.5,92.7,0.5,0,5.3,0,0,1.5
"Census Tract 8012, Cook County, Illinois",98.2,94.4,0.7,0,3,0,0,1.8
"Census Tract 8013, Cook County, Illinois",98.5,90.8,2.1,0,5.6,0,0,1.5
"Census Tract 8014, Cook County, Illinois",97.8,81.6,0.5,0,13.6,0,2.1,2.2
"Census Tract 8015, Cook County, Illinois",98.6,85.5,3.2,0,9.9,0,0,1.4
"Census Tract 8016.01, Cook County, Illinois",99.7,74.2,2.3,0,22.6,0.6,0,0.3
"Census Tract 8016.03, Cook County, Illinois",99,51.6,9.8,0,34,0,3.6,1
"Census Tract 8016.05, Cook County, Illinois",99.4,81.6,1.2,0,15.7,0,0.8,0.6
"Census Tract 8016.06, Cook County, Illinois",99.8,93,0.6,0,6.3,0,0,0.2
"Census Tract 8016.07, Cook County, Illinois",99.9,66,4.5,0,28.7,0,0.6,0.1
"Census Tract 8016.08, Cook County, Illinois",98.2,80.2,0.3,0,17.2,0,0.5,1.8
"Census Tract 8017.01, Cook County, Illinois",98.4,89.9,0,0,8.2,0,0.3,1.6
"Census Tract 8017.02, Cook County, Illinois",99.4,88,0,0,10.6,0,0.7,0.6
"Census Tract 8018, Cook County, Illinois",100,87.2,0,0,9.5,0,3.2,0
"Census Tract 8019.01, Cook County, Illinois",98.3,80.2,3.6,0.2,9.4,0,4.8,1.7
"Census Tract 8019.02, Cook County, Illinois",97.1,88.6,0,0,8.5,0,0,2.9
"Census Tract 8020.02, Cook County, Illinois",100,83,2.2,0,13.9,0,0.9,0
"Census Tract 8020.03, Cook County, Illinois",100,70.6,3,0.8,23.1,0,2.5,0
"Census Tract 8020.04, Cook County, Illinois",99.1,71.2,1.5,0,25.9,0,0.5,0.9
"Census Tract 8021, Cook County, Illinois",97.8,92.4,2.1,0,2.8,0,0.5,2.2
"Census Tract 8022, Cook County, Illinois",98.8,96.3,0,0,2.5,0,0,1.2
"Census Tract 8023, Cook County, Illinois",96.6,77.3,2.2,0,17.1,0,0,3.4
"Census Tract 8024.02, Cook County, Illinois",98.8,83.3,1.5,1.3,7.9,0,4.7,1.2
"Census Tract 8024.03, Cook County, Illinois",97.9,89.4,1.5,0,7,0,0,2.1
"Census Tract 8024.04, Cook County, Illinois",96.3,75.6,1.4,0,13.1,0,6.3,3.7
"Census Tract 8025.03, Cook County, Illinois",99.4,75.3,1.6,0.2,18.1,0,4.1,0.6
"Census Tract 8025.04, Cook County, Illinois",98.8,78.1,1.4,0,8.4,0,10.9,1.2
"Census Tract 8025.05, Cook County, Illinois",99.5,59.8,3.6,0,14.4,0,21.6,0.5
"Census Tract 8025.06, Cook County, Illinois",96.8,87,0,0,4.3,0,5.5,3.2
"Census Tract 8026.05, Cook County, Illinois",98.7,83.1,0.4,0,14.4,0,0.8,1.3
"Census Tract 8026.07, Cook County, Illinois",100,77.1,0,0,0,0,22.9,0
"Census Tract 8026.08, Cook County, Illinois",100,92.6,0,0,5.5,0,1.9,0
"Census Tract 8026.09, Cook County, Illinois",97.4,82.6,1.9,0,10,0,2.8,2.6
"Census Tract 8026.10, Cook County, Illinois",95.5,90.7,0,0,4.8,0,0,4.5
"Census Tract 8027.01, Cook County, Illinois",99.8,78.6,0,0.6,15.6,0,4.9,0.2
"Census Tract 8027.02, Cook County, Illinois",98.8,78.9,1,0.3,17.4,0,1.1,1.2
"Census Tract 8028.01, Cook County, Illinois",100,90.8,0,0.4,7.2,0,1.5,0
"Census Tract 8028.02, Cook County, Illinois",99.4,85.3,4.8,0,8,0,1.3,0.6
"Census Tract 8029, Cook County, Illinois",98,92.8,0,0,5,0,0.2,2
"Census Tract 8030.05, Cook County, Illinois",100,94.2,2.2,0,3.1,0,0.5,0
"Census Tract 8030.07, Cook County, Illinois",96.3,92.9,0,0,3.4,0,0,3.7
"Census Tract 8030.08, Cook County, Illinois",99.8,89.8,2.4,0,7.5,0,0,0.2
"Census Tract 8030.10, Cook County, Illinois",99.6,92.1,0,0,7.5,0,0,0.4
"Census Tract 8030.12, Cook County, Illinois",99.2,75.9,5.5,0,13.7,0,4.1,0.8
"Census Tract 8030.13, Cook County, Illinois",99,88.3,0.3,0.5,6.3,0,3.8,1
"Census Tract 8030.14, Cook County, Illinois",99.2,81.5,1.8,0,9.4,0,6.6,0.8
"Census Tract 8030.15, Cook County, Illinois",95.8,90.2,0.4,0,3.9,0,1.3,4.2
"Census Tract 8030.16, Cook County, Illinois",96.9,77,1.5,0,17.2,0,1.3,3.1
"Census Tract 8030.17, Cook County, Illinois",98.3,87.4,0.2,0,9.2,0,1.5,1.7
"Census Tract 8031, Cook County, Illinois",97.6,92.4,0.9,0,3.2,0,1.1,2.4
"Census Tract 8032, Cook County, Illinois",98.8,90.1,0.4,0,6.7,0,1.6,1.2
"Census Tract 8033, Cook County, Illinois",98.7,85.7,0,0,8.7,0,4.3,1.3
"Census Tract 8034, Cook County, Illinois",98,95.5,0.5,0,1.9,0,0,2
"Census Tract 8035, Cook County, Illinois",99.1,93.4,0.4,0,4.5,0,0.8,0.9
"Census Tract 8036.03, Cook County, Illinois",97.5,85.4,1.4,0,10.7,0,0,2.5
"Census Tract 8036.04, Cook County, Illinois",98.5,90.9,3.3,0,3.7,0,0.6,1.5
"Census Tract 8036.05, Cook County, Illinois",97.1,80,4.3,0,10.5,0,2.3,2.9
"Census Tract 8036.06, Cook County, Illinois",97.5,73.2,3.6,0,6.4,0,14.2,2.5
"Census Tract 8036.07, Cook County, Illinois",99.8,94.2,0.5,0,4.4,0,0.6,0.2
"Census Tract 8036.08, Cook County, Illinois",98.1,74.1,8.1,0,14.2,0,1.7,1.9
"Census Tract 8036.10, Cook County, Illinois",98.9,77.7,5.5,0.4,13.7,0,1.5,1.1
"Census Tract 8036.11, Cook County, Illinois",95.9,70.8,2.5,0,14.9,0,7.8,4.1
"Census Tract 8036.12, Cook County, Illinois",98.8,73.2,10.2,0,14.9,0,0.5,1.2
"Census Tract 8037.01, Cook County, Illinois",97.9,92,0,0,5.8,0,0,2.1
"Census Tract 8037.02, Cook County, Illinois",97.6,80,0.5,0,13,0,4.2,2.4
"Census Tract 8038, Cook County, Illinois",99.4,87.8,0.1,0,8.2,0,3.3,0.6
"Census Tract 8039.01, Cook County, Illinois",98.2,86.4,1.7,0,8.3,0,1.8,1.8
"Census Tract 8039.02, Cook County, Illinois",99.8,94.7,3.5,0,0.6,0,1.1,0.2
"Census Tract 8040, Cook County, Illinois",98.3,89.4,2.9,0,2.1,0,3.9,1.7
"Census Tract 8041.02, Cook County, Illinois",99.2,88.2,0.1,0,10.9,0,0,0.8
"Census Tract 8041.04, Cook County, Illinois",97.4,69.6,0.2,0,26.6,0,1.1,2.6
"Census Tract 8041.05, Cook County, Illinois",96.2,88.5,0.2,0,7.5,0,0,3.8
"Census Tract 8041.06, Cook County, Illinois",98.4,75.1,1.1,0,21.6,0,0.7,1.6
"Census Tract 8041.08, Cook County, Illinois",96.7,56.9,5.6,0,33,0,1.3,3.3
"Census Tract 8041.09, Cook County, Illinois",97.1,87.4,2.5,0,5,0,2.3,2.9
"Census Tract 8042.01, Cook County, Illinois",98.9,81.9,0.8,0.2,15.2,0,0.8,1.1
"Census Tract 8042.02, Cook County, Illinois",98.8,85.3,0,0,11.8,0,1.6,1.2
"Census Tract 8043.05, Cook County, Illinois",97.6,65.6,2.2,0.3,5.7,0,23.7,2.4
"Census Tract 8043.06, Cook County, Illinois",99,64.2,0.7,0,1.6,0,32.4,1
"Census Tract 8043.08, Cook County, Illinois",99.6,67.8,3.5,0,23.9,0,4.4,0.4
"Census Tract 8043.09, Cook County, Illinois",99.9,61.6,0.9,2.3,14.7,0,20.4,0.1
"Census Tract 8043.10, Cook County, Illinois",99.3,60.6,1.5,0.8,23.9,0,12.4,0.7
"Census Tract 8043.11, Cook County, Illinois",95.7,58.6,1,0,21,0,15.2,4.3
"Census Tract 8044.03, Cook County, Illinois",97.5,66.6,5.5,0,14.2,0,11.2,2.5
"Census Tract 8044.04, Cook County, Illinois",97.2,57.5,3.3,0,11.8,0,24.6,2.8
"Census Tract 8044.05, Cook County, Illinois",99.6,28.5,14.5,0,4,0,52.6,0.4
"Census Tract 8044.06, Cook County, Illinois",98.8,40.9,2.7,0,18.3,0,36.9,1.2
"Census Tract 8045.05, Cook County, Illinois",97.4,78.3,1.3,0,6.6,0,11.2,2.6
"Census Tract 8045.06, Cook County, Illinois",100,71.9,6.1,0.4,16.1,0,5.4,0
"Census Tract 8045.07, Cook County, Illinois",96.7,63.2,7.8,0,25,0,0.7,3.3
"Census Tract 8045.08, Cook County, Illinois",98.7,33.7,6.6,0,29.1,0,29.3,1.3
"Census Tract 8045.09, Cook County, Illinois",94.3,41.9,3.8,0.3,10.3,0,38,5.7
"Census Tract 8045.10, Cook County, Illinois",98.8,42.7,2.2,0,4,0,49.9,1.2
"Census Tract 8045.11, Cook County, Illinois",98.6,39.1,10.4,0,13.8,1.2,34.1,1.4
"Census Tract 8046.03, Cook County, Illinois",95.7,53.8,4.7,0.5,20.2,0,16.4,4.3
"Census Tract 8046.06, Cook County, Illinois",99.2,82,0.8,0,14.6,0,1.8,0.8
"Census Tract 8046.07, Cook County, Illinois",99.7,83.1,0,0.6,15.9,0,0.1,0.3
"Census Tract 8046.08, Cook County, Illinois",99,66.4,2.9,0,18.7,0,10.9,1
"Census Tract 8046.09, Cook County, Illinois",96.4,57.2,4.9,0,32,0,2.3,3.6
"Census Tract 8046.10, Cook County, Illinois",96.8,81.1,0,0,15.1,0,0.6,3.2
"Census Tract 8046.11, Cook County, Illinois",96.8,80.9,0.5,0,12.9,0,2.6,3.2
"Census Tract 8047.01, Cook County, Illinois",98.8,49.2,11.2,0,22.8,0,15.6,1.2
"Census Tract 8047.05, Cook County, Illinois",99.8,52.9,8.8,0.5,31.9,0,5.6,0.2
"Census Tract 8047.06, Cook County, Illinois",98,85.1,0,0.2,12.1,0,0.5,2
"Census Tract 8047.09, Cook County, Illinois",98.8,55.5,9.3,0.3,18.6,0,15.1,1.2
"Census Tract 8047.10, Cook County, Illinois",98,79.4,1.8,0,9.9,0,6.8,2
"Census Tract 8047.11, Cook County, Illinois",100,48.8,7.1,0.1,29.3,0,14.7,0
"Census Tract 8047.12, Cook County, Illinois",99.4,65,7.2,0.1,14.7,0,12.5,0.6
"Census Tract 8047.13, Cook County, Illinois",99.6,64.9,7.2,0,24.6,0,3,0.4
"Census Tract 8047.14, Cook County, Illinois",97.9,77.8,3.4,0,11,0,5.8,2.1
"Census Tract 8047.15, Cook County, Illinois",99.2,42,4.1,0,24.6,0,28.5,0.8
"Census Tract 8047.16, Cook County, Illinois",99.4,54.1,1.7,0,35.4,0,8.1,0.6
"Census Tract 8048.03, Cook County, Illinois",96,81.1,0.9,0,12.4,0,1.5,4
"Census Tract 8048.04, Cook County, Illinois",94.2,69.6,2.2,0,16.3,0,6,5.8
"Census Tract 8048.05, Cook County, Illinois",99.6,75,4.2,0.2,10.2,0,10,0.4
"Census Tract 8048.06, Cook County, Illinois",99.7,53.9,10.7,0.3,11.6,0,23.2,0.3
"Census Tract 8048.07, Cook County, Illinois",98.3,75.9,6.4,0,11.4,0,4.6,1.7
"Census Tract 8048.08, Cook County, Illinois",100,87.1,4.5,0,3.4,0,5,0
"Census Tract 8048.09, Cook County, Illinois",96.8,87.6,0.5,0,7.9,0,0.7,3.2
"Census Tract 8048.10, Cook County, Illinois",95.5,70.3,5,0.3,12.1,0,7.8,4.5
"Census Tract 8049.01, Cook County, Illinois",99,91.7,1,0,4.7,0,1.5,1
"Census Tract 8049.02, Cook County, Illinois",97.8,77.7,0,0,15.4,0,4.6,2.2
"Census Tract 8050.01, Cook County, Illinois",98.6,91.9,1.6,0,3.3,0,1.7,1.4
"Census Tract 8050.02, Cook County, Illinois",94.5,61,1.7,0.4,14.7,0,16.7,5.5
"Census Tract 8051.05, Cook County, Illinois",98.7,59.3,3.4,0,6.2,0,29.7,1.3
"Census Tract 8051.06, Cook County, Illinois",98.3,82.8,3.9,0,11.4,0,0.1,1.7
"Census Tract 8051.07, Cook County, Illinois",95.8,56.2,5.7,3.3,19.9,0,10.7,4.2
"Census Tract 8051.08, Cook County, Illinois",97.2,42.9,5.9,0,15.1,0,33.4,2.8
"Census Tract 8051.09, Cook County, Illinois",99.7,81.7,4.5,0,13.5,0,0,0.3
"Census Tract 8051.10, Cook County, Illinois",99.5,87.7,0.7,0,5.5,0,5.5,0.5
"Census Tract 8051.11, Cook County, Illinois",97.8,50.2,2.4,0,21.6,0,23.6,2.2
"Census Tract 8051.12, Cook County, Illinois",97.7,65.9,0,0,24.1,0,7.6,2.3
"Census Tract 8052.01, Cook County, Illinois",99,74.7,1.9,0,22,0,0.4,1
"Census Tract 8052.02, Cook County, Illinois",99.3,72.4,1.5,0,22.7,0,2.7,0.7
"Census Tract 8053.01, Cook County, Illinois",97.7,62.2,0,0,31.2,0,4.3,2.3
"Census Tract 8053.02, Cook County, Illinois",98.5,76.9,0.5,0,18.4,0,2.8,1.5
"Census Tract 8054.01, Cook County, Illinois",97.8,79.6,0,0,11,0,7.2,2.2
"Census Tract 8054.02, Cook County, Illinois",97.7,84.2,0.1,0.8,9.8,0,2.7,2.3
"Census Tract 8055.01, Cook County, Illinois",99.3,93.6,2.2,0,3.5,0,0,0.7
"Census Tract 8055.02, Cook County, Illinois",100,99.2,0.1,0,0.3,0,0.3,0
"Census Tract 8056, Cook County, Illinois",99.8,94.1,0.5,0,4.2,0,0.9,0.2
"Census Tract 8057.01, Cook County, Illinois",99.1,98.3,0,0,0.8,0,0,0.9
"Census Tract 8057.02, Cook County, Illinois",99.2,93.3,0.1,0.1,5.7,0,0,0.8
"Census Tract 8058.01, Cook County, Illinois",97.2,88.4,0,0,8.8,0,0.1,2.8
"Census Tract 8058.02, Cook County, Illinois",98.7,92.6,0,0,1.9,0,4.1,1.3
"Census Tract 8059.01, Cook County, Illinois",97.4,87.5,0.5,1,7.3,0,1.1,2.6
"Census Tract 8059.02, Cook County, Illinois",99.9,79.3,2.8,0.2,17.3,0,0.3,0.1
"Census Tract 8060.01, Cook County, Illinois",98.4,54,1.1,0,36.5,0,6.8,1.6
"Census Tract 8060.02, Cook County, Illinois",99.1,53.2,6,0,37.5,0,2.5,0.9
"Census Tract 8060.03, Cook County, Illinois",100,51.8,0.9,0,46.3,0,1,0
"Census Tract 8060.04, Cook County, Illinois",98.2,63.9,4.1,0,24.2,0,6,1.8
"Census Tract 8061.02, Cook County, Illinois",100,80.7,4.5,0,10.1,0,4.7,0
"Census Tract 8061.03, Cook County, Illinois",98.6,81.6,0.7,0,12,0,4.3,1.4
"Census Tract 8061.04, Cook County, Illinois",99.7,58.7,8.9,0,21.9,0,10.2,0.3
"Census Tract 8062.01, Cook County, Illinois",97.8,78,2,0,13.1,0.4,4.3,2.2
"Census Tract 8062.02, Cook County, Illinois",100,89.5,0,0,5.3,0,5.2,0
"Census Tract 8063, Cook County, Illinois",98.2,87.2,0,0,1.3,0,9.8,1.8
"Census Tract 8064, Cook County, Illinois",98.2,89.2,0,0,3.1,0,5.9,1.8
"Census Tract 8065.01, Cook County, Illinois",99.4,66,4.5,0,18.1,0,10.8,0.6
"Census Tract 8065.02, Cook County, Illinois",99.6,73.2,0.6,0,7.4,0,18.4,0.4
"Census Tract 8066, Cook County, Illinois",99.3,77.4,0.9,1,8.3,0,11.7,0.7
"Census Tract 8067, Cook County, Illinois",98.2,82.8,3.7,0,10.8,0,1,1.8
"Census Tract 8068.01, Cook County, Illinois",98.6,67.3,13.1,0.2,15,0,3.1,1.4
"Census Tract 8068.02, Cook County, Illinois",98.9,63.8,5.1,0,29.3,0,0.7,1.1
"Census Tract 8069, Cook County, Illinois",98.4,66.4,2,0,29.9,0,0.2,1.6
"Census Tract 8070, Cook County, Illinois",98.9,56.8,6.6,0.2,35.2,0,0.2,1.1
"Census Tract 8071, Cook County, Illinois",98.5,83.2,8.9,0,6,0,0.4,1.5
"Census Tract 8072, Cook County, Illinois",98.5,62.4,15.1,0,19.1,0,1.9,1.5
"Census Tract 8073, Cook County, Illinois",97.7,58.2,6.2,0,32.9,0,0.5,2.3
"Census Tract 8074, Cook County, Illinois",96.6,70.2,4,0,21.2,0,1.2,3.4
"Census Tract 8075, Cook County, Illinois",96.7,59.2,9.4,0,25,0,3,3.3
"Census Tract 8076, Cook County, Illinois",98.1,54.1,7.2,0,33.7,0,3.2,1.9
"Census Tract 8077, Cook County, Illinois",97.7,62.4,7.6,0.3,23.7,0,3.7,2.3
"Census Tract 8078, Cook County, Illinois",99.5,77.9,0.4,0,20.8,0,0.3,0.5
"Census Tract 8079, Cook County, Illinois",97.4,77.9,0,0,18.4,0,1,2.6
"Census Tract 8080.01, Cook County, Illinois",100,70.2,0.1,0,29.7,0,0,0
"Census Tract 8080.02, Cook County, Illinois",99.7,59.2,5.4,4.3,28.9,0,1.8,0.3
"Census Tract 8081, Cook County, Illinois",99.9,86.1,3.1,0.6,8.1,0,1.9,0.1
"Census Tract 8082, Cook County, Illinois",99.6,75.4,0.4,0,23.3,0,0.6,0.4
"Census Tract 8083.01, Cook County, Illinois",95.1,66.2,0.7,0.9,26.1,0.9,0.4,4.9
"Census Tract 8083.02, Cook County, Illinois",99.3,65.6,2.1,0,30,0,1.6,0.7
"Census Tract 8084, Cook County, Illinois",91.8,59.3,0.6,0.2,26.9,0,4.8,8.2
"Census Tract 8085, Cook County, Illinois",93.8,61.2,0.9,0,30.4,0,1.2,6.2
"Census Tract 8086, Cook County, Illinois",95.9,85.8,0.6,0,8.8,0,0.8,4.1
"Census Tract 8087.02, Cook County, Illinois",95.5,65.1,6.7,0.4,21.1,0,2.2,4.5
"Census Tract 8088, Cook County, Illinois",97.6,85.4,4.9,0,5.7,0,1.8,2.4
"Census Tract 8089, Cook County, Illinois",93.3,90.4,1.9,0,1,0,0,6.7
"Census Tract 8090, Cook County, Illinois",98.3,94.6,1.5,0,1.8,0,0.3,1.7
"Census Tract 8091, Cook County, Illinois",96.9,88.3,6.8,0,1.8,0,0,3.1
"Census Tract 8092, Cook County, Illinois",99.7,20.7,72.7,0,0.9,0,5.4,0.3
"Census Tract 8093, Cook County, Illinois",99,71.6,10.1,0,16,0,1.2,1
"Census Tract 8094, Cook County, Illinois",98,72.3,5.1,0,19.7,0,0.9,2
"Census Tract 8095, Cook County, Illinois",97.7,80.8,5.4,0,11.5,0,0,2.3
"Census Tract 8096, Cook County, Illinois",97.7,48.4,39.9,0.3,3.2,0,6,2.3
"Census Tract 8097, Cook County, Illinois",97.7,46.5,39.6,0,3.8,0,7.7,2.3
